Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF07542,,,0.0
PF07544,,,0.0
PF07545,0.9,4.54,0.04
PF07546,0.51,2.14,0.12
PF07555,,,0.0
PF07557,,,0.0
PF07558,,,0.0
PF07562,0.51,2.47,0.1
PF07565,0.42,2.51,0.35
PF07569,,,0.0
PF07571,0.63,1.12,0.02
PF07572,,,0.0
PF07574,,,0.0
PF07575,,,0.0
PF07576,,,0.0
PF07593,,,0.0
PF07645,0.25,2.53,0.49
PF07647,0.22,0.73,0.42
PF07648,0.33,1.83,0.3
PF07650,,,0.0
PF07651,0.54,1.22,0.06
PF07653,0.17,1.07,0.59
PF07654,0.27,1.26,0.36
PF07657,0.52,1.81,0.13
PF07662,0.75,3.1,0.02
PF07670,0.8,3.62,0.01
PF07677,0.46,1.6,0.11
PF07678,0.42,1.74,0.23
PF07679,0.15,0.95,0.59
PF07684,0.56,1.66,0.12
PF07686,0.17,0.75,0.52
PF07687,0.39,0.51,0.2
PF07690,0.13,0.1,0.56
PF07691,0.56,0.3,0.13
PF07693,0.57,0.35,0.16
PF07699,0.37,1.92,0.25
PF07700,0.49,1.72,0.29
PF07701,0.44,2.0,0.31
PF07703,0.36,1.18,0.28
PF07706,,,0.0
PF07707,0.26,1.08,0.37
PF07710,0.66,2.39,0.07
PF07711,,,0.0
PF07713,,,0.0
PF07714,0.2,1.53,0.56
PF07716,0.49,1.79,0.11
PF07717,0.25,1.11,0.45
PF07718,,,0.0
PF07719,0.56,0.06,0.03
PF07722,,,0.0
PF07724,0.57,0.43,0.14
PF07728,0.29,1.03,0.42
PF07731,0.5,2.72,0.25
PF07732,0.34,2.33,0.47
PF07738,0.48,1.69,0.14
PF07741,,,0.0
PF07742,0.61,2.58,0.05
PF07743,,,0.0
PF07744,0.38,1.03,0.24
PF07748,0.44,0.8,0.14
PF07749,,,0.0
PF07757,,,0.0
PF07763,0.71,2.42,0.08
PF07766,0.63,1.6,0.03
PF07767,,,0.0
PF07773,0.32,0.59,0.32
PF07774,,,0.0
PF07776,,,0.0
PF07778,,,0.0
PF07779,,,0.0
PF07780,,,0.0
PF07782,0.47,0.65,0.06
PF07786,,,0.0
PF07787,,,0.0
PF07798,0.77,2.86,0.0
PF07803,0.55,2.24,0.21
PF07807,,,0.0
PF07808,,,0.0
PF07809,0.68,1.97,0.02
PF07810,0.56,2.1,0.03
PF07814,,,0.0
PF07815,0.71,3.35,0.15
PF07817,,,0.0
PF07818,,,0.0
PF07819,,,0.0
PF07830,0.74,2.83,0.01
PF07831,,,0.0
PF07834,,,0.0
PF07837,0.53,0.73,0.36
PF07842,0.5,1.08,0.18
PF07847,,,0.0
PF07850,,,0.0
PF07851,0.86,3.94,0.01
PF07855,,,0.0
PF07856,0.78,3.87,0.12
PF07857,,,0.0
PF07859,0.26,1.47,0.52
PF07884,0.74,2.96,0.03
PF07885,0.26,1.36,0.41
PF07888,0.59,1.47,0.21
PF07890,,,0.0
PF07894,0.49,1.8,0.13
PF07896,,,0.0
PF07904,,,0.0
PF07910,0.51,1.16,0.13
PF07912,,,0.0
PF07915,0.52,1.5,0.09
PF07923,0.78,3.31,0.05
PF07926,,,0.0
PF07928,,,0.0
PF07933,0.89,4.36,0.01
PF07934,,,0.0
PF07941,,,0.0
PF07942,,,0.0
PF07946,,,0.0
PF07947,0.67,1.48,0.05
PF07959,0.57,0.47,0.11
PF07962,,,0.0
PF07965,0.43,1.4,0.13
PF07966,0.65,2.66,0.08
PF07970,0.53,1.87,0.21
PF07973,0.44,1.74,0.26
PF07974,0.49,3.08,0.17
PF07975,1.0,6.22,0.0
PF07978,0.54,1.74,0.03
PF07984,0.8,3.49,0.01
PF07985,,,0.0
PF07986,0.55,1.34,0.04
PF07988,0.77,2.83,0.01
PF07989,0.79,3.09,0.05
PF07992,0.3,0.77,0.38
PF07993,0.81,3.41,0.0
PF07994,0.5,,0.5
PF07995,0.6,2.75,0.22
PF07998,,,0.0
PF08005,0.54,1.98,0.11
PF08007,0.69,2.18,0.07
PF08016,0.34,1.06,0.26
PF08022,0.49,2.45,0.24
PF08030,0.51,2.21,0.17
PF08032,,,0.0
PF08033,0.49,1.73,0.14
PF08035,,,0.0
PF08038,,,0.0
PF08039,,,0.0
PF08040,,,0.0
PF08043,0.72,3.45,0.01
PF08059,0.63,2.23,0.03
PF08061,0.64,1.42,0.03
PF08062,0.61,1.47,0.06
PF08063,,,0.0
PF08064,,,0.0
PF08065,0.69,2.72,0.01
PF08066,,,0.0
PF08067,,,0.0
PF08068,,,0.0
PF08069,,,0.0
PF08070,0.63,1.3,0.07
PF08071,1.0,5.54,0.0
PF08072,,,0.0
PF08073,0.92,4.78,0.02
PF08074,0.93,4.67,0.0
PF08075,0.87,4.27,0.0
PF08079,0.62,0.97,0.01
PF08080,0.9,4.56,0.0
PF08081,0.8,3.66,0.0
PF08082,,,0.0
PF08083,,,0.0
PF08084,,,0.0
PF08122,,,0.0
PF08123,,,0.0
PF08127,,,0.0
PF08142,0.62,1.07,0.03
PF08143,0.63,1.39,0.15
PF08144,,,0.0
PF08145,,,0.0
PF08146,,,0.0
PF08147,,,0.0
PF08148,,,0.0
PF08149,,,0.0
PF08150,0.64,2.82,0.04
PF08151,0.65,2.63,0.02
PF08152,0.73,2.34,0.01
PF08153,,,0.0
PF08154,0.58,0.53,0.06
PF08155,,,0.0
PF08156,0.64,0.97,0.06
PF08158,,,0.0
PF08159,0.62,1.22,0.03
PF08161,,,0.0
PF08163,,,0.0
PF08164,,,0.0
PF08165,0.54,1.13,0.1
PF08166,0.59,1.33,0.22
PF08167,,,0.0
PF08168,,,0.0
PF08169,0.72,2.41,0.03
PF08170,,,0.0
PF08172,,,0.0
PF08174,0.54,1.46,0.13
PF08180,0.91,4.24,0.05
PF08190,0.46,0.86,0.15
PF08198,1.0,5.06,0.0
PF08202,,,0.0
PF08204,,,0.0
PF08205,0.23,0.64,0.36
PF08208,,,0.0
PF08209,,,0.0
PF08213,,,0.0
PF08214,0.93,4.85,0.02
PF08216,,,0.0
PF08221,,,0.0
PF08227,,,0.0
PF08231,,,0.0
PF08232,0.81,4.27,0.09
PF08234,,,0.0
PF08235,0.86,4.18,0.0
PF08236,,,0.0
PF08238,0.25,1.01,0.4
PF08240,0.35,1.85,0.39
PF08241,0.42,1.1,0.21
PF08242,0.58,0.32,0.11
PF08243,,,0.0
PF08246,0.54,1.9,0.04
PF08264,0.34,0.58,0.27
PF08265,0.64,1.0,0.0
PF08266,0.35,2.21,0.39
PF08271,0.45,1.24,0.23
PF08282,0.57,2.85,0.21
PF08285,,,0.0
PF08286,,,0.0
PF08288,,,0.0
PF08292,,,0.0
PF08293,,,0.0
PF08294,,,0.0
PF08295,0.59,4.27,0.35
PF08311,0.67,2.08,0.02
PF08312,0.63,2.42,0.15
PF08313,0.63,3.19,0.18
PF08314,,,0.0
PF08315,,,0.0
PF08318,,,0.0
PF08320,,,0.0
PF08321,0.5,1.69,0.25
PF08324,,,0.0
PF08326,0.85,3.8,0.02
PF08327,,,0.0
PF08332,0.91,4.78,0.0
PF08336,0.64,2.1,0.07
PF08337,0.31,2.92,0.56
PF08338,,,0.0
PF08344,0.74,3.26,0.0
PF08347,0.57,2.63,0.2
PF08351,,,0.0
PF08355,0.77,3.1,0.01
PF08356,0.84,3.86,0.02
PF08357,0.39,0.83,0.18
PF08365,,,0.0
PF08366,0.63,2.52,0.06
PF08367,,,0.0
PF08368,0.41,0.77,0.15
PF08372,0.66,3.51,0.25
PF08373,0.46,1.31,0.09
PF08374,0.58,2.34,0.14
PF08375,,,0.0
PF08377,,,0.0
PF08383,0.76,3.14,0.02
PF08384,,,0.0
PF08385,0.28,0.83,0.35
PF08389,0.33,0.59,0.27
PF08391,,,0.0
PF08393,0.39,1.39,0.18
PF08397,0.51,1.42,0.04
PF08399,0.6,2.22,0.05
PF08403,0.61,2.57,0.13
PF08409,0.6,2.37,0.09
PF08412,0.89,4.64,0.04
PF08416,0.44,1.18,0.11
PF08418,,,0.0
PF08423,0.37,1.25,0.32
PF08424,,,0.0
PF08427,,,0.0
PF08429,0.68,2.48,0.02
PF08430,0.52,1.31,0.2
PF08433,0.54,0.79,0.3
PF08434,0.73,3.08,0.01
PF08441,0.32,0.85,0.18
PF08442,0.75,2.49,0.01
PF08443,0.9,4.64,0.02
PF08444,0.6,1.86,0.0
PF08447,0.41,1.54,0.21
PF08449,0.47,0.81,0.11
PF08450,,,0.0
PF08451,,,0.0
PF08454,0.64,2.9,0.08
PF08466,0.84,4.13,0.06
PF08473,0.5,1.51,0.11
PF08474,0.45,2.19,0.36
PF08477,0.44,0.88,0.13
PF08487,0.53,1.5,0.02
PF08490,,,0.0
PF08491,,,0.0
PF08492,,,0.0
PF08499,0.87,3.97,0.0
PF08504,0.77,3.71,0.06
PF08506,0.49,1.52,0.31
PF08510,,,0.0
PF08511,,,0.0
PF08512,0.59,0.68,0.08
PF08513,0.55,2.03,0.1
PF08514,0.81,3.97,0.06
PF08515,0.8,3.52,0.01
PF08516,0.39,1.78,0.18
PF08517,0.61,2.02,0.11
PF08518,0.63,2.4,0.0
PF08519,,,0.0
PF08523,,,0.0
PF08524,,,0.0
PF08526,0.54,1.44,0.01
PF08527,0.6,1.98,0.01
PF08534,,,0.0
PF08539,0.75,2.8,0.02
PF08540,0.81,3.4,0.01
PF08542,0.47,0.51,0.04
PF08543,,,0.0
PF08544,0.46,1.24,0.23
PF08547,,,0.0
PF08551,,,0.0
PF08555,,,0.0
PF08557,0.89,4.51,0.0
PF08558,0.62,1.19,0.03
PF08561,,,0.0
PF08562,0.71,2.95,0.0
PF08563,,,0.0
PF08564,,,0.0
PF08565,0.8,3.54,0.02
PF08567,,,0.0
PF08568,,,0.0
PF08569,0.9,4.2,0.01
PF08571,,,0.0
PF08572,,,0.0
PF08573,,,0.0
PF08574,,,0.0
PF08577,,,0.0
PF08583,0.57,0.28,0.02
PF08584,,,0.0
PF08585,0.6,1.9,0.25
PF08590,,,0.0
PF08596,0.68,3.79,0.25
PF08597,,,0.0
PF08598,0.61,1.9,0.07
PF08599,,,0.0
PF08603,0.85,4.04,0.02
PF08604,,,0.0
PF08606,,,0.0
PF08608,0.98,5.22,0.0
PF08609,,,0.0
PF08610,,,0.0
PF08612,,,0.0
PF08613,0.55,0.76,0.26
PF08614,0.64,1.13,0.02
PF08615,,,0.0
PF08616,1.0,5.17,0.0
PF08617,,,0.0
PF08620,,,0.0
PF08621,,,0.0
PF08623,0.9,4.31,0.0
PF08625,,,0.0
PF08626,,,0.0
PF08628,0.5,1.09,0.04
PF08629,,,0.0
PF08631,,,0.0
PF08638,,,0.0
PF08640,,,0.0
PF08641,,,0.0
PF08644,,,0.0
PF08645,,,0.0
PF08646,0.57,1.05,0.23
PF08648,,,0.0
PF08652,,,0.0
PF08659,,,0.0
PF08660,,,0.0
PF08661,,,0.0
PF08662,0.59,0.78,0.03
PF08669,0.47,1.25,0.16
PF08672,,,0.0
PF08674,0.8,4.06,0.01
PF08675,,,0.0
PF08676,0.57,0.61,0.15
PF08683,0.84,3.85,0.0
PF08685,0.79,3.4,0.01
PF08686,0.5,2.47,0.05
PF08687,0.59,1.96,0.1
PF08688,0.5,1.25,0.23
PF08694,,,0.0
PF08695,,,0.0
PF08696,,,0.0
PF08698,,,0.0
PF08699,0.69,2.81,0.06
PF08700,0.56,0.35,0.09
PF08701,,,0.0
PF08702,0.47,0.56,0.03
PF08703,0.57,1.35,0.06
PF08704,0.58,0.65,0.14
PF08709,0.56,2.22,0.1
PF08711,0.48,1.71,0.11
PF08712,,,0.0
PF08718,0.55,1.64,0.09
PF08725,0.64,2.78,0.02
PF08726,0.66,2.74,0.03
PF08729,0.93,4.82,0.01
PF08736,0.5,1.79,0.13
PF08737,0.5,,0.5
PF08740,,,0.0
PF08742,0.37,1.94,0.24
PF08743,0.79,3.38,0.0
PF08746,,,0.0
PF08752,0.88,4.19,0.01
PF08755,0.57,0.84,0.21
PF08758,0.44,1.37,0.15
PF08763,0.69,2.97,0.04
PF08766,0.6,1.94,0.07
PF08767,,,0.0
PF08768,,,0.0
PF08771,,,0.0
PF08772,,,0.0
PF08773,,,0.0
PF08774,,,0.0
PF08776,0.77,3.19,0.05
PF08777,0.6,0.81,0.05
PF08778,0.82,3.33,0.01
PF08781,0.86,3.88,0.01
PF08782,0.64,2.66,0.06
PF08783,,,0.0
PF08784,0.62,2.39,0.24
PF08785,,,0.0
PF08788,0.87,4.52,0.02
PF08790,,,0.0
PF08797,,,0.0
PF08799,0.75,1.93,0.0
PF08801,,,0.0
PF08806,0.62,-inf,0.01
PF08815,0.73,2.78,0.06
PF08824,0.59,1.53,0.05
PF08825,,,0.0
PF08826,0.61,2.0,0.06
PF08831,,,0.0
PF08832,0.59,2.05,0.12
PF08833,0.78,3.69,0.07
PF08839,,,0.0
PF08840,0.72,2.94,0.01
PF08880,0.9,4.09,0.0
PF08910,,,0.0
PF08911,,,0.0
PF08912,0.78,2.66,0.01
PF08913,0.84,3.4,0.0
PF08914,,,0.0
PF08916,0.68,2.23,0.01
PF08917,,,0.0
PF08919,0.7,2.11,0.03
PF08920,,,0.0
PF08923,,,0.0
PF08926,0.86,4.09,0.01
PF08934,0.6,1.84,0.25
PF08938,,,0.0
PF08939,,,0.0
PF08941,,,0.0
PF08944,1.0,5.03,0.0
PF08945,,,0.0
PF08947,0.82,3.53,0.01
PF08952,0.66,1.8,0.04
PF08953,0.62,2.45,0.07
PF08954,,,0.0
PF08961,,,0.0
PF08969,0.62,1.74,0.07
PF08976,0.47,1.98,0.34
PF08983,,,0.0
PF08991,,,0.0
PF08996,,,0.0
PF08997,,,0.0
PF08999,,,0.0
PF09004,,,0.0
PF09005,0.65,3.95,0.16
PF09006,,,0.0
PF09007,0.67,1.99,0.1
PF09011,0.54,2.2,0.15
PF09014,,,0.0
PF09026,,,0.0
PF09027,0.61,1.21,0.05
PF09029,0.59,1.43,0.19
PF09030,0.71,2.24,0.08
PF09032,,,0.0
PF09033,,,0.0
PF09034,,,0.0
PF09036,,,0.0
PF09038,,,0.0
PF09040,,,0.0
PF09041,,,0.0
PF09042,0.7,2.35,0.16
PF09045,0.75,2.59,0.0
PF09047,,,0.0
PF09049,,,0.0
PF09050,,,0.0
PF09051,,,0.0
PF09057,,,0.0
PF09058,,,0.0
PF09060,,,0.0
PF09066,0.64,1.92,0.06
PF09067,0.42,1.13,0.2
PF09068,0.56,1.83,0.05
PF09069,0.57,2.34,0.11
PF09070,,,0.0
PF09072,,,0.0
PF09073,,,0.0
PF09079,0.57,0.6,0.02
PF09085,,,0.0
PF09088,,,0.0
PF09090,,,0.0
PF09103,,,0.0
PF09104,,,0.0
PF09110,0.93,4.51,0.0
PF09111,0.94,4.82,0.0
PF09121,,,0.0
PF09127,0.51,1.3,0.07
PF09128,0.62,1.81,0.03
PF09133,,,0.0
PF09138,,,0.0
PF09139,,,0.0
PF09141,0.88,3.85,0.0
PF09162,0.79,3.61,0.0
PF09164,,,0.0
PF09165,0.99,4.78,0.01
PF09166,,,0.0
PF09169,,,0.0
PF09170,,,0.0
PF09172,,,0.0
PF09173,1.0,4.99,0.0
PF09174,,,0.0
PF09177,0.85,3.7,0.0
PF09180,,,0.0
PF09184,,,0.0
PF09191,,,0.0
PF09193,,,0.0
PF09202,,,0.0
PF09229,0.75,2.72,0.02
PF09230,,,0.0
PF09236,,,0.0
PF09238,,,0.0
PF09240,0.38,0.86,0.18
PF09243,,,0.0
PF09247,0.89,4.28,0.03
PF09256,,,0.0
PF09257,,,0.0
PF09258,0.56,1.93,0.07
PF09261,0.47,1.01,0.1
PF09262,,,0.0
PF09263,,,0.0
PF09268,0.88,3.96,0.0
PF09270,0.76,3.11,0.02
PF09271,0.76,2.73,0.03
PF09272,,,0.0
PF09273,0.48,0.3,0.1
PF09279,0.5,1.71,0.09
PF09280,0.93,4.55,0.0
PF09282,,,0.0
PF09286,,,0.0
PF09289,0.58,2.6,0.01
PF09291,1.0,5.17,0.0
PF09292,,,0.0
PF09294,0.31,0.69,0.25
PF09296,0.59,0.72,0.13
PF09297,0.63,1.8,0.14
PF09298,,,0.0
PF09302,,,0.0
PF09303,,,0.0
PF09305,0.63,2.75,0.19
PF09307,,,0.0
PF09309,,,0.0
PF09310,,,0.0
PF09311,0.6,1.31,0.19
PF09316,0.65,2.29,0.06
PF09320,0.66,2.41,0.0
PF09324,0.58,1.86,0.12
PF09325,0.5,1.68,0.17
PF09326,,,0.0
PF09329,,,0.0
PF09332,,,0.0
PF09334,0.62,1.02,0.05
PF09335,0.53,1.02,0.05
PF09336,0.43,1.95,0.34
PF09340,,,0.0
PF09341,0.59,2.38,0.19
PF09346,,,0.0
PF09349,,,0.0
PF09350,,,0.0
PF09354,0.74,3.32,0.1
PF09358,0.54,1.28,0.11
PF09360,0.46,2.98,0.37
PF09368,,,0.0
PF09371,,,0.0
PF09377,,,0.0
PF09379,0.41,1.54,0.14
PF09380,0.37,1.39,0.18
PF09382,0.56,0.39,0.14
PF09384,,,0.0
PF09387,,,0.0
PF09396,,,0.0
PF09398,0.59,0.71,0.13
PF09402,0.64,2.11,0.16
PF09404,,,0.0
PF09405,,,0.0
PF09409,0.48,0.79,0.13
PF09412,,,0.0
PF09415,,,0.0
PF09416,,,0.0
PF09420,,,0.0
PF09422,0.36,1.21,0.44
PF09429,,,0.0
PF09430,,,0.0
PF09431,,,0.0
PF09439,,,0.0
PF09440,,,0.0
PF09443,0.69,3.63,0.0
PF09445,,,0.0
PF09446,,,0.0
PF09454,,,0.0
PF09457,0.55,2.05,0.07
PF09465,,,0.0
PF09468,,,0.0
PF09469,0.76,2.73,0.0
PF09470,,,0.0
PF09494,,,0.0
PF09495,,,0.0
PF09496,,,0.0
PF09497,0.88,4.04,0.0
PF09507,,,0.0
PF09514,0.77,4.23,0.12
PF09531,,,0.0
PF09532,0.55,1.17,0.12
PF09596,0.66,2.51,0.02
PF09606,,,0.0
PF09607,,,0.0
PF09631,,,0.0
PF09637,,,0.0
PF09649,,,0.0
PF09666,,,0.0
PF09667,,,0.0
PF09668,0.59,1.98,0.07
PF09696,,,0.0
PF09724,,,0.0
PF09725,,,0.0
PF09726,,,0.0
PF09727,0.57,1.9,0.12
PF09728,0.83,3.58,0.0
PF09730,0.82,3.34,0.02
PF09731,,,0.0
PF09732,,,0.0
PF09733,,,0.0
PF09734,,,0.0
PF09735,0.79,3.22,0.01
PF09736,,,0.0
PF09737,,,0.0
PF09738,0.47,2.59,0.43
PF09739,,,0.0
PF09740,,,0.0
PF09741,,,0.0
PF09742,,,0.0
PF09743,,,0.0
PF09744,0.6,1.94,0.12
PF09745,,,0.0
PF09746,,,0.0
PF09747,,,0.0
PF09748,,,0.0
PF09749,,,0.0
PF09750,0.63,1.16,0.08
PF09751,,,0.0
PF09752,,,0.0
PF09753,,,0.0
PF09754,,,0.0
PF09755,,,0.0
PF09756,,,0.0
PF09758,,,0.0
PF09759,,,0.0
PF09762,,,0.0
PF09763,,,0.0
PF09764,,,0.0
PF09765,,,0.0
PF09766,,,0.0
PF09767,,,0.0
PF09768,,,0.0
PF09769,0.69,1.93,0.0
PF09770,0.59,1.4,0.25
PF09771,,,0.0
PF09772,,,0.0
PF09773,,,0.0
PF09774,,,0.0
PF09775,,,0.0
PF09776,,,0.0
PF09777,,,0.0
PF09778,,,0.0
PF09779,,,0.0
PF09781,,,0.0
PF09782,,,0.0
PF09783,,,0.0
PF09785,,,0.0
PF09786,,,0.0
PF09787,,,0.0
PF09788,0.74,3.06,0.06
PF09789,,,0.0
PF09790,,,0.0
PF09791,0.62,1.68,0.18
PF09793,,,0.0
PF09794,0.53,1.03,0.39
PF09797,,,0.0
PF09799,0.57,1.02,0.02
PF09801,,,0.0
PF09803,,,0.0
PF09804,,,0.0
PF09805,,,0.0
PF09806,0.82,4.37,0.13
PF09807,,,0.0
PF09808,,,0.0
PF09809,,,0.0
PF09810,0.5,,0.5
PF09811,0.64,1.33,0.0
PF09812,,,0.0
PF09813,,,0.0
PF09814,,,0.0
PF09815,0.38,1.16,0.21
PF09816,0.84,3.8,0.02
PF09817,,,0.0
PF09848,0.85,3.84,0.05
PF09992,,,0.0
PF10018,,,0.0
PF10033,,,0.0
PF10034,0.46,2.08,0.28
PF10036,,,0.0
PF10037,0.54,0.84,0.31
PF10044,,,0.0
PF10046,,,0.0
PF10058,,,0.0
PF10075,0.45,0.11,0.07
PF10146,,,0.0
PF10147,,,0.0
PF10148,1.0,5.03,0.0
PF10149,,,0.0
PF10151,,,0.0
PF10152,,,0.0
PF10155,,,0.0
PF10156,,,0.0
PF10157,,,0.0
PF10158,,,0.0
PF10159,,,0.0
PF10160,,,0.0
PF10161,,,0.0
PF10162,0.46,1.32,0.18
PF10163,,,0.0
PF10164,,,0.0
PF10165,0.7,2.54,0.12
PF10166,,,0.0
PF10167,,,0.0
PF10168,,,0.0
PF10169,,,0.0
PF10170,,,0.0
PF10171,,,0.0
PF10172,,,0.0
PF10174,0.72,3.77,0.21
PF10175,,,0.0
PF10176,0.5,,0.5
PF10177,0.52,2.17,0.26
PF10178,,,0.0
PF10179,,,0.0
PF10181,,,0.0
PF10183,,,0.0
PF10184,,,0.0
PF10185,,,0.0
PF10186,0.55,0.18,0.2
PF10187,,,0.0
PF10188,,,0.0
PF10189,,,0.0
PF10190,0.75,2.69,0.01
PF10191,,,0.0
PF10192,0.6,0.59,0.03
PF10193,,,0.0
PF10195,0.74,2.35,0.03
PF10197,0.59,1.47,0.0
PF10198,,,0.0
PF10199,,,0.0
PF10200,,,0.0
PF10203,,,0.0
PF10204,0.8,3.11,0.0
PF10205,,,0.0
PF10206,,,0.0
PF10208,0.81,3.6,0.0
PF10209,,,0.0
PF10210,,,0.0
PF10211,0.57,0.92,0.2
PF10212,,,0.0
PF10213,,,0.0
PF10215,,,0.0
PF10217,,,0.0
PF10218,,,0.0
PF10220,,,0.0
PF10221,,,0.0
PF10222,,,0.0
PF10223,0.59,1.44,0.04
PF10224,,,0.0
PF10225,0.7,2.21,0.02
PF10226,0.7,2.76,0.07
PF10228,0.94,4.64,0.0
PF10229,,,0.0
PF10230,,,0.0
PF10231,,,0.0
PF10232,,,0.0
PF10233,,,0.0
PF10234,,,0.0
PF10235,,,0.0
PF10236,,,0.0
PF10237,0.56,0.64,0.16
PF10238,,,0.0
PF10239,0.66,2.32,0.04
PF10240,0.62,1.89,0.14
PF10241,,,0.0
PF10242,0.52,1.97,0.1
PF10243,,,0.0
PF10244,,,0.0
PF10245,,,0.0
PF10246,,,0.0
PF10247,,,0.0
PF10248,0.71,2.22,0.03
PF10249,,,0.0
PF10250,0.57,0.88,0.24
PF10251,,,0.0
PF10252,,,0.0
PF10253,,,0.0
PF10254,0.8,3.34,0.02
PF10255,,,0.0
PF10256,0.53,2.02,0.15
PF10257,0.51,1.62,0.14
PF10258,,,0.0
PF10259,,,0.0
PF10261,,,0.0
PF10262,0.34,-inf,0.45
PF10263,,,0.0
PF10264,0.81,3.25,0.0
PF10265,0.69,2.07,0.03
PF10266,,,0.0
PF10267,0.5,2.42,0.3
PF10268,0.74,2.62,0.01
PF10269,0.66,3.12,0.2
PF10270,,,0.0
PF10271,0.77,3.02,0.02
PF10272,,,0.0
PF10273,,,0.0
PF10274,0.42,1.2,0.38
PF10275,0.73,2.57,0.01
PF10276,,,0.0
PF10277,0.4,0.87,0.16
PF10278,,,0.0
PF10280,,,0.0
PF10283,0.72,2.96,0.06
PF10288,,,0.0
PF10291,0.73,3.02,0.02
PF10294,0.36,1.39,0.33
PF10300,0.44,1.81,0.31
PF10304,,,0.0
PF10309,,,0.0
PF10312,,,0.0
PF10341,,,0.0
PF10345,,,0.0
PF10350,,,0.0
PF10354,,,0.0
PF10357,,,0.0
PF10358,0.76,3.22,0.04
PF10363,,,0.0
PF10366,0.65,1.08,0.03
PF10367,0.65,2.05,0.01
PF10373,0.43,0.68,0.29
PF10374,0.51,1.27,0.15
PF10376,,,0.0
PF10377,,,0.0
PF10382,,,0.0
PF10384,,,0.0
PF10390,0.56,2.43,0.23
PF10391,0.6,2.28,0.05
PF10392,,,0.0
PF10393,0.54,1.76,0.09
PF10394,,,0.0
PF10396,,,0.0
PF10397,,,0.0
PF10401,0.5,1.44,0.08
PF10403,,,0.0
PF10404,,,0.0
PF10405,,,0.0
PF10406,,,0.0
PF10408,0.61,1.02,0.06
PF10409,0.36,1.23,0.31
PF10413,,,0.0
PF10415,,,0.0
PF10417,0.6,2.98,0.19
PF10419,,,0.0
PF10420,,,0.0
PF10421,0.63,2.73,0.06
PF10426,,,0.0
PF10427,0.57,2.2,0.18
PF10430,,,0.0
PF10431,0.54,0.09,0.12
PF10433,0.45,0.54,0.18
PF10436,0.64,2.71,0.1
PF10441,,,0.0
PF10442,,,0.0
PF10444,,,0.0
PF10447,,,0.0
PF10453,,,0.0
PF10456,0.6,2.28,0.12
PF10457,0.85,3.73,0.0
PF10461,,,0.0
PF10469,0.46,0.58,0.18
PF10470,0.74,3.71,0.16
PF10471,,,0.0
PF10472,,,0.0
PF10473,0.61,1.3,0.01
PF10474,,,0.0
PF10475,0.54,0.36,0.27
PF10476,,,0.0
PF10477,,,0.0
PF10480,,,0.0
PF10481,,,0.0
PF10482,0.79,2.86,0.0
PF10483,0.5,-1.8,0.49
PF10484,,,0.0
PF10486,0.29,1.06,0.6
PF10487,,,0.0
PF10488,0.55,2.14,0.37
PF10490,,,0.0
PF10491,,,0.0
PF10493,,,0.0
PF10495,0.79,3.04,0.02
PF10496,,,0.0
PF10497,0.87,4.73,0.02
PF10498,,,0.0
PF10500,,,0.0
PF10501,,,0.0
PF10502,0.33,1.41,0.52
PF10504,,,0.0
PF10505,,,0.0
PF10506,0.55,0.94,0.07
PF10507,,,0.0
PF10508,,,0.0
PF10509,0.73,2.3,0.04
PF10510,,,0.0
PF10511,,,0.0
PF10512,,,0.0
PF10513,0.28,1.21,0.49
PF10514,,,0.0
PF10515,0.79,3.59,0.01
PF10516,,,0.0
PF10521,,,0.0
PF10522,0.54,0.76,0.02
PF10523,0.32,0.73,0.27
PF10524,0.99,5.42,0.0
PF10525,0.84,3.62,0.03
PF10529,0.67,3.36,0.01
PF10534,0.74,2.81,0.03
PF10537,0.63,1.05,0.03
PF10541,0.68,2.66,0.12
PF10557,0.64,2.42,0.04
PF10558,0.5,4.0,0.5
PF10559,1.0,5.4,0.0
PF10561,,,0.0
PF10565,0.45,1.64,0.35
PF10568,0.64,1.82,0.02
PF10570,,,0.0
PF10571,,,0.0
PF10572,,,0.0
PF10573,,,0.0
PF10574,,,0.0
PF10577,0.63,1.98,0.01
PF10579,,,0.0
PF10580,,,0.0
PF10581,0.96,4.89,0.0
PF10583,,,0.0
PF10584,0.73,3.39,0.0
PF10585,0.61,1.84,0.05
PF10587,0.86,3.57,0.0
PF10588,,,0.0
PF10589,,,0.0
PF10590,,,0.0
PF10591,0.4,1.77,0.27
PF10595,0.63,1.2,0.07
PF10596,,,0.0
PF10597,,,0.0
PF10598,,,0.0
PF10599,,,0.0
PF10600,0.61,2.57,0.09
PF10601,0.64,2.34,0.01
PF10602,0.6,0.58,0.03
PF10606,0.84,3.55,0.0
PF10607,0.3,1.0,0.41
PF10608,0.56,3.75,0.36
PF10609,0.67,2.37,0.02
PF10613,0.52,2.78,0.19
PF10630,0.63,2.43,0.11
PF10631,,,0.0
PF10637,,,0.0
PF10639,,,0.0
PF10642,,,0.0
PF10644,,,0.0
PF10650,,,0.0
PF10660,0.57,1.48,0.27
PF10744,,,0.0
PF10780,,,0.0
PF10856,,,0.0
PF10873,,,0.0
PF10961,,,0.0
PF10996,0.55,1.29,0.05
PF11002,0.84,3.77,0.0
PF11027,,,0.0
PF11028,,,0.0
