Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF07535,0.6,2.88,0.16
PF07539,,,0.0
PF07540,,,0.0
PF07541,,,0.0
PF07542,,,0.0
PF07544,,,0.0
PF07545,0.92,4.4,0.0
PF07546,0.49,1.95,0.13
PF07555,,,0.0
PF07557,,,0.0
PF07558,,,0.0
PF07562,0.5,2.46,0.11
PF07565,0.34,2.2,0.45
PF07569,,,0.0
PF07571,0.6,1.12,0.11
PF07572,,,0.0
PF07574,,,0.0
PF07575,,,0.0
PF07576,,,0.0
PF07593,,,0.0
PF07645,0.22,2.35,0.54
PF07647,0.26,0.67,0.28
PF07648,0.27,1.77,0.41
PF07650,,,0.0
PF07651,0.54,1.23,0.06
PF07653,0.17,0.97,0.57
PF07654,0.25,1.18,0.38
PF07657,0.51,1.79,0.13
PF07662,0.76,3.1,0.0
PF07670,0.72,3.5,0.11
PF07677,0.46,1.56,0.1
PF07678,0.38,1.67,0.29
PF07679,0.14,0.9,0.6
PF07684,0.56,1.61,0.12
PF07686,0.16,0.7,0.53
PF07687,0.39,0.52,0.19
PF07690,0.1,0.06,0.65
PF07691,0.54,0.19,0.22
PF07693,0.57,0.42,0.17
PF07699,0.34,1.8,0.29
PF07700,0.47,1.66,0.32
PF07701,0.43,1.92,0.32
PF07703,0.35,1.17,0.28
PF07706,,,0.0
PF07707,0.21,1.05,0.5
PF07710,0.66,2.31,0.05
PF07711,,,0.0
PF07713,,,0.0
PF07714,0.2,1.51,0.56
PF07716,0.49,1.74,0.09
PF07717,0.25,1.06,0.43
PF07718,,,0.0
PF07719,0.56,-0.06,0.0
PF07722,,,0.0
PF07724,0.57,0.43,0.14
PF07728,0.27,0.9,0.45
PF07731,0.48,2.48,0.26
PF07732,0.34,2.25,0.46
PF07738,0.49,1.64,0.12
PF07741,,,0.0
PF07742,0.6,2.56,0.06
PF07743,,,0.0
PF07744,0.4,1.01,0.21
PF07748,0.45,0.86,0.15
PF07749,,,0.0
PF07757,,,0.0
PF07763,0.71,2.4,0.08
PF07766,0.63,1.63,0.03
PF07767,,,0.0
PF07773,0.49,1.07,0.15
PF07774,,,0.0
PF07776,,,0.0
PF07778,,,0.0
PF07779,,,0.0
PF07780,,,0.0
PF07782,0.47,0.63,0.06
PF07786,,,0.0
PF07787,,,0.0
PF07798,0.77,2.86,0.0
PF07803,0.55,2.16,0.18
PF07807,,,0.0
PF07808,,,0.0
PF07809,0.68,1.96,0.01
PF07810,0.56,2.1,0.03
PF07814,,,0.0
PF07815,0.73,3.12,0.08
PF07817,,,0.0
PF07818,,,0.0
PF07819,,,0.0
PF07830,0.74,2.84,0.02
PF07831,,,0.0
PF07834,,,0.0
PF07837,0.53,0.72,0.36
PF07842,0.5,1.09,0.18
PF07847,,,0.0
PF07850,,,0.0
PF07851,0.86,3.9,0.0
PF07855,,,0.0
PF07856,0.78,3.82,0.11
PF07857,,,0.0
PF07859,0.24,1.08,0.53
PF07884,0.74,2.92,0.03
PF07885,0.25,1.08,0.36
PF07888,0.59,1.49,0.22
PF07890,,,0.0
PF07894,0.49,1.77,0.12
PF07896,,,0.0
PF07904,,,0.0
PF07910,0.45,0.86,0.22
PF07912,,,0.0
PF07915,0.52,1.53,0.11
PF07923,0.81,3.43,0.01
PF07926,,,0.0
PF07928,,,0.0
PF07933,0.9,4.28,0.0
PF07934,,,0.0
PF07941,,,0.0
PF07942,,,0.0
PF07946,,,0.0
PF07947,0.67,1.52,0.05
PF07959,0.57,0.31,0.09
PF07962,,,0.0
PF07965,0.43,1.36,0.13
PF07966,0.64,2.63,0.1
PF07970,0.52,1.78,0.21
PF07973,0.42,1.75,0.29
PF07974,0.42,2.94,0.29
PF07975,1.0,6.2,0.0
PF07978,0.54,1.74,0.03
PF07984,0.8,3.48,0.01
PF07985,,,0.0
PF07986,0.55,1.32,0.04
PF07988,0.76,2.83,0.02
PF07989,0.79,3.01,0.03
PF07992,0.3,0.72,0.38
PF07993,0.81,3.41,0.0
PF07994,,,0.0
PF07995,0.6,2.76,0.22
PF07998,,,0.0
PF08005,0.54,1.99,0.11
PF08007,0.69,2.11,0.06
PF08016,0.33,1.02,0.26
PF08022,0.49,2.41,0.23
PF08030,0.52,2.22,0.15
PF08032,,,0.0
PF08033,0.5,1.75,0.13
PF08035,,,0.0
PF08038,,,0.0
PF08039,,,0.0
PF08040,,,0.0
PF08043,0.64,3.41,0.11
PF08059,0.63,2.21,0.01
PF08061,0.64,1.42,0.03
PF08062,0.61,1.47,0.06
PF08063,,,0.0
PF08064,,,0.0
PF08065,0.66,2.72,0.04
PF08066,,,0.0
PF08067,,,0.0
PF08068,,,0.0
PF08069,,,0.0
PF08070,0.62,1.3,0.09
PF08071,1.0,5.54,0.0
PF08072,,,0.0
PF08073,0.88,4.78,0.06
PF08074,0.93,4.64,0.0
PF08075,0.87,4.27,0.0
PF08079,0.62,0.97,0.01
PF08080,0.9,4.56,0.0
PF08081,0.8,3.66,0.0
PF08082,,,0.0
PF08083,,,0.0
PF08084,,,0.0
PF08122,,,0.0
PF08123,,,0.0
PF08127,,,0.0
PF08142,0.61,0.88,0.04
PF08143,0.65,1.5,0.11
PF08144,,,0.0
PF08145,,,0.0
PF08146,,,0.0
PF08147,,,0.0
PF08148,,,0.0
PF08149,,,0.0
PF08150,0.64,2.82,0.04
PF08151,0.64,2.53,0.02
PF08152,0.73,2.34,0.01
PF08153,,,0.0
PF08154,0.59,0.59,0.09
PF08155,,,0.0
PF08156,0.64,0.95,0.05
PF08158,,,0.0
PF08159,0.62,1.22,0.05
PF08161,,,0.0
PF08163,,,0.0
PF08164,,,0.0
PF08165,0.49,1.13,0.23
PF08166,0.58,1.29,0.23
PF08167,,,0.0
PF08168,,,0.0
PF08169,0.72,2.36,0.03
PF08170,,,0.0
PF08172,,,0.0
PF08174,0.54,1.46,0.14
PF08180,0.98,4.34,0.0
PF08190,0.47,0.83,0.15
PF08198,1.0,5.06,0.0
PF08202,,,0.0
PF08204,,,0.0
PF08205,0.19,0.57,0.46
PF08208,,,0.0
PF08209,,,0.0
PF08213,,,0.0
PF08214,0.92,4.84,0.03
PF08216,,,0.0
PF08221,,,0.0
PF08227,,,0.0
PF08231,,,0.0
PF08232,0.8,4.34,0.11
PF08234,,,0.0
PF08235,0.86,4.18,0.0
PF08236,,,0.0
PF08238,0.23,0.97,0.45
PF08240,0.36,1.88,0.38
PF08241,0.38,1.05,0.31
PF08242,0.58,0.32,0.12
PF08243,,,0.0
PF08246,0.54,1.91,0.05
PF08264,0.34,0.5,0.27
PF08265,0.64,1.0,0.0
PF08266,0.35,2.18,0.38
PF08271,0.43,1.11,0.25
PF08282,0.48,2.68,0.34
PF08285,,,0.0
PF08286,,,0.0
PF08288,,,0.0
PF08292,,,0.0
PF08293,,,0.0
PF08294,,,0.0
PF08295,0.59,3.25,0.3
PF08311,0.67,2.08,0.03
PF08312,0.64,2.37,0.12
PF08313,0.61,2.95,0.18
PF08314,,,0.0
PF08315,,,0.0
PF08318,,,0.0
PF08320,,,0.0
PF08321,0.51,1.54,0.21
PF08324,,,0.0
PF08326,0.86,3.79,0.02
PF08327,,,0.0
PF08332,0.91,4.78,0.0
PF08336,0.63,1.99,0.06
PF08337,0.59,2.42,0.11
PF08338,,,0.0
PF08344,0.74,3.26,0.0
PF08347,0.56,2.5,0.2
PF08351,,,0.0
PF08355,0.75,2.9,0.01
PF08356,0.83,3.78,0.02
PF08357,0.33,0.86,0.32
PF08365,,,0.0
PF08366,0.64,2.49,0.05
PF08367,,,0.0
PF08368,0.36,0.77,0.3
PF08372,0.72,2.48,0.07
PF08373,0.44,1.29,0.12
PF08374,0.58,2.28,0.12
PF08375,,,0.0
PF08377,,,0.0
PF08383,0.76,3.14,0.02
PF08384,,,0.0
PF08385,0.27,0.81,0.39
PF08389,0.33,0.59,0.28
PF08391,,,0.0
PF08393,0.38,1.38,0.2
PF08397,0.51,1.42,0.04
PF08399,0.6,2.25,0.05
PF08403,0.57,2.52,0.21
PF08409,0.56,2.28,0.14
PF08412,0.9,4.54,0.02
PF08416,0.43,1.18,0.12
PF08418,,,0.0
PF08423,0.34,1.03,0.32
PF08424,,,0.0
PF08427,,,0.0
PF08429,0.67,2.47,0.02
PF08430,0.51,1.32,0.21
PF08433,0.54,0.77,0.31
PF08434,0.73,3.08,0.02
PF08441,0.28,0.79,0.28
PF08442,0.75,2.46,0.01
PF08443,0.91,4.64,0.01
PF08444,0.6,1.85,0.0
PF08447,0.42,1.47,0.19
PF08449,0.46,0.79,0.11
PF08450,,,0.0
PF08451,,,0.0
PF08454,0.63,2.87,0.07
PF08466,0.85,4.08,0.05
PF08473,0.5,1.5,0.12
PF08474,0.45,2.17,0.36
PF08477,0.43,0.87,0.16
PF08487,0.53,1.5,0.02
PF08490,,,0.0
PF08491,,,0.0
PF08492,,,0.0
PF08499,0.87,3.97,0.0
PF08504,0.77,3.68,0.05
PF08506,0.48,1.42,0.31
PF08510,,,0.0
PF08511,,,0.0
PF08512,0.59,0.75,0.09
PF08513,0.55,1.96,0.08
PF08514,0.84,3.97,0.02
PF08515,0.78,3.52,0.03
PF08516,0.37,1.7,0.22
PF08517,0.61,1.97,0.09
PF08518,0.63,2.4,0.0
PF08519,,,0.0
PF08523,,,0.0
PF08524,,,0.0
PF08526,0.54,1.44,0.01
PF08527,0.6,1.98,0.01
PF08534,,,0.0
PF08539,0.73,2.71,0.05
PF08540,0.81,3.38,0.01
PF08542,0.46,0.41,0.03
PF08543,,,0.0
PF08544,0.44,0.9,0.23
PF08547,,,0.0
PF08551,,,0.0
PF08555,,,0.0
PF08557,0.89,4.51,0.0
PF08558,0.62,1.15,0.04
PF08561,,,0.0
PF08562,0.71,2.95,0.0
PF08563,,,0.0
PF08564,,,0.0
PF08565,0.78,3.55,0.05
PF08567,,,0.0
PF08568,,,0.0
PF08569,0.9,4.16,0.0
PF08571,,,0.0
PF08572,,,0.0
PF08573,,,0.0
PF08574,,,0.0
PF08577,,,0.0
PF08583,0.57,0.28,0.03
PF08584,,,0.0
PF08585,0.57,1.9,0.32
PF08590,,,0.0
PF08596,0.65,3.23,0.26
PF08597,,,0.0
PF08598,0.49,1.03,0.18
PF08599,,,0.0
PF08603,0.86,3.99,0.0
PF08604,,,0.0
PF08606,,,0.0
PF08608,0.98,5.2,0.0
PF08609,,,0.0
PF08610,,,0.0
PF08612,,,0.0
PF08613,0.54,0.65,0.3
PF08614,0.64,1.13,0.02
PF08615,,,0.0
PF08616,1.0,5.18,0.0
PF08617,,,0.0
PF08620,,,0.0
PF08621,,,0.0
PF08623,0.9,4.28,0.01
PF08625,,,0.0
PF08626,0.5,-0.62,0.48
PF08628,0.5,1.06,0.04
PF08629,,,0.0
PF08631,,,0.0
PF08638,,,0.0
PF08640,,,0.0
PF08641,,,0.0
PF08644,,,0.0
PF08645,,,0.0
PF08646,0.56,0.92,0.24
PF08648,,,0.0
PF08652,,,0.0
PF08659,,,0.0
PF08660,,,0.0
PF08661,,,0.0
PF08662,0.59,0.78,0.03
PF08669,0.46,1.12,0.18
PF08672,,,0.0
PF08674,0.8,4.06,0.01
PF08675,,,0.0
PF08676,0.56,0.54,0.19
PF08683,0.84,3.85,0.0
PF08685,0.79,3.4,0.01
PF08686,0.44,2.5,0.17
PF08687,0.55,1.91,0.16
PF08688,0.48,1.13,0.27
PF08694,,,0.0
PF08695,,,0.0
PF08696,,,0.0
PF08698,,,0.0
PF08699,0.68,2.78,0.08
PF08700,0.56,0.26,0.08
PF08701,,,0.0
PF08702,0.47,0.55,0.03
PF08703,0.6,1.45,0.03
PF08704,0.58,0.67,0.13
PF08709,0.57,2.2,0.09
PF08711,0.47,1.71,0.13
PF08712,,,0.0
PF08718,0.54,1.58,0.08
PF08725,0.63,2.78,0.04
PF08726,0.65,2.74,0.04
PF08729,0.93,4.73,0.0
PF08736,0.51,1.68,0.09
PF08737,0.5,-1.38,0.48
PF08740,,,0.0
PF08742,0.33,1.92,0.31
PF08743,0.79,3.38,0.0
PF08746,,,0.0
PF08752,0.87,4.24,0.02
PF08755,0.57,0.67,0.19
PF08758,0.43,1.29,0.15
PF08763,0.68,2.95,0.05
PF08766,0.59,1.91,0.08
PF08767,,,0.0
PF08768,,,0.0
PF08771,,,0.0
PF08772,,,0.0
PF08773,,,0.0
PF08774,,,0.0
PF08776,0.75,3.05,0.05
PF08777,0.6,0.81,0.05
PF08778,0.82,3.33,0.03
PF08781,0.86,3.87,0.01
PF08782,0.64,2.66,0.06
PF08783,,,0.0
PF08784,0.6,2.31,0.29
PF08785,,,0.0
PF08788,0.88,4.5,0.0
PF08790,,,0.0
PF08797,,,0.0
PF08799,0.76,2.0,0.0
PF08801,,,0.0
PF08806,0.62,-inf,0.02
PF08815,0.73,2.69,0.06
PF08824,0.59,1.52,0.05
PF08825,,,0.0
PF08826,0.62,2.03,0.04
PF08831,,,0.0
PF08832,0.59,2.02,0.13
PF08833,0.76,3.38,0.09
PF08839,,,0.0
PF08840,0.71,2.9,0.02
PF08880,0.9,4.09,0.0
PF08910,,,0.0
PF08911,,,0.0
PF08912,0.78,2.66,0.01
PF08913,0.84,3.4,0.0
PF08914,,,0.0
PF08916,0.67,2.23,0.02
PF08917,,,0.0
PF08919,0.7,2.05,0.02
PF08920,,,0.0
PF08923,,,0.0
PF08926,0.85,4.09,0.01
PF08934,0.59,1.8,0.26
PF08938,,,0.0
PF08939,,,0.0
PF08941,,,0.0
PF08944,1.0,5.03,0.0
PF08945,,,0.0
PF08947,0.78,3.47,0.06
PF08952,0.66,1.78,0.04
PF08953,0.61,2.41,0.08
PF08954,,,0.0
PF08961,,,0.0
PF08969,0.6,1.67,0.09
PF08976,0.47,1.77,0.31
PF08983,,,0.0
PF08991,,,0.0
PF08996,,,0.0
PF08997,,,0.0
PF08999,,,0.0
PF09004,,,0.0
PF09005,0.62,3.06,0.13
PF09006,,,0.0
PF09007,0.43,1.84,0.42
PF09011,0.49,2.08,0.22
PF09014,,,0.0
PF09026,,,0.0
PF09027,0.6,1.07,0.08
PF09029,0.54,1.76,0.39
PF09030,0.72,2.35,0.08
PF09032,,,0.0
PF09033,,,0.0
PF09034,,,0.0
PF09036,,,0.0
PF09038,,,0.0
PF09040,,,0.0
PF09041,,,0.0
PF09042,0.39,1.65,0.41
PF09045,0.75,2.59,0.0
PF09047,,,0.0
PF09049,,,0.0
PF09050,,,0.0
PF09051,,,0.0
PF09057,,,0.0
PF09058,,,0.0
PF09060,,,0.0
PF09066,0.64,1.9,0.06
PF09067,0.42,1.11,0.2
PF09068,0.55,1.82,0.07
PF09069,0.57,2.32,0.11
PF09070,,,0.0
PF09072,,,0.0
PF09073,,,0.0
PF09079,0.58,0.69,0.0
PF09085,,,0.0
PF09088,,,0.0
PF09090,,,0.0
PF09103,,,0.0
PF09104,,,0.0
PF09110,0.93,4.53,0.01
PF09111,0.94,4.83,0.0
PF09121,,,0.0
PF09127,0.51,1.26,0.06
PF09128,0.62,1.8,0.03
PF09133,,,0.0
PF09138,,,0.0
PF09139,,,0.0
PF09141,0.88,3.85,0.0
PF09162,0.79,3.61,0.01
PF09164,,,0.0
PF09165,0.98,4.84,0.01
PF09166,,,0.0
PF09169,,,0.0
PF09170,,,0.0
PF09172,,,0.0
PF09173,1.0,4.99,0.0
PF09174,,,0.0
PF09177,0.85,3.7,0.0
PF09180,,,0.0
PF09184,,,0.0
PF09191,,,0.0
PF09193,,,0.0
PF09202,,,0.0
PF09229,0.75,2.77,0.02
PF09230,,,0.0
PF09236,,,0.0
PF09238,,,0.0
PF09240,0.39,0.83,0.16
PF09243,,,0.0
PF09247,0.95,4.79,0.02
PF09256,,,0.0
PF09257,,,0.0
PF09258,0.56,1.93,0.07
PF09261,0.47,0.99,0.1
PF09262,,,0.0
PF09263,,,0.0
PF09268,0.88,3.96,0.0
PF09270,0.76,3.11,0.02
PF09271,0.76,2.75,0.03
PF09272,,,0.0
PF09273,0.48,0.31,0.1
PF09279,0.49,1.68,0.11
PF09280,0.92,4.44,0.0
PF09282,,,0.0
PF09286,,,0.0
PF09289,0.58,2.6,0.01
PF09291,1.0,5.2,0.0
PF09292,,,0.0
PF09294,0.31,0.69,0.27
PF09296,0.58,0.68,0.13
PF09297,0.62,1.69,0.15
PF09298,,,0.0
PF09302,,,0.0
PF09303,,,0.0
PF09305,0.66,2.73,0.12
PF09307,,,0.0
PF09309,,,0.0
PF09310,,,0.0
PF09311,0.43,1.63,0.4
PF09316,0.65,2.24,0.07
PF09320,0.65,2.29,0.01
PF09324,0.56,1.7,0.14
PF09325,0.45,1.65,0.24
PF09326,,,0.0
PF09329,,,0.0
PF09332,,,0.0
PF09334,0.62,0.99,0.05
PF09335,0.52,1.09,0.08
PF09336,0.41,1.55,0.3
PF09340,,,0.0
PF09341,0.56,2.05,0.22
PF09346,,,0.0
PF09349,,,0.0
PF09350,,,0.0
PF09354,0.74,3.32,0.1
PF09358,0.56,1.32,0.08
PF09360,0.39,1.63,0.38
PF09368,,,0.0
PF09371,,,0.0
PF09377,,,0.0
PF09379,0.41,1.51,0.15
PF09380,0.33,1.36,0.28
PF09382,0.56,0.31,0.17
PF09384,,,0.0
PF09387,,,0.0
PF09396,,,0.0
PF09398,0.59,0.72,0.13
PF09402,0.66,1.8,0.07
PF09404,,,0.0
PF09405,,,0.0
PF09409,0.48,0.79,0.12
PF09412,,,0.0
PF09415,,,0.0
PF09416,,,0.0
PF09420,0.5,0.43,0.48
PF09422,0.34,1.32,0.48
PF09429,,,0.0
PF09430,,,0.0
PF09431,,,0.0
PF09439,,,0.0
PF09440,,,0.0
PF09443,0.69,3.63,0.0
PF09445,,,0.0
PF09446,,,0.0
PF09454,,,0.0
PF09457,0.55,2.05,0.07
PF09465,,,0.0
PF09468,,,0.0
PF09469,0.76,2.73,0.0
PF09470,,,0.0
PF09494,,,0.0
PF09495,,,0.0
PF09496,,,0.0
PF09497,0.89,4.05,0.0
PF09507,,,0.0
PF09514,0.78,4.16,0.1
PF09531,,,0.0
PF09532,0.56,1.15,0.11
PF09596,0.64,2.5,0.05
PF09606,,,0.0
PF09607,,,0.0
PF09631,,,0.0
PF09637,,,0.0
PF09649,,,0.0
PF09666,,,0.0
PF09667,0.5,-1.0,0.49
PF09668,0.55,1.97,0.15
PF09696,,,0.0
PF09724,,,0.0
PF09725,,,0.0
PF09726,,,0.0
PF09727,0.48,1.91,0.26
PF09728,0.82,3.58,0.0
PF09730,0.82,3.34,0.02
PF09731,,,0.0
PF09732,,,0.0
PF09733,,,0.0
PF09734,,,0.0
PF09735,0.79,3.23,0.01
PF09736,,,0.0
PF09737,,,0.0
PF09738,0.35,1.7,0.53
PF09739,,,0.0
PF09740,,,0.0
PF09741,,,0.0
PF09742,,,0.0
PF09743,,,0.0
PF09744,0.54,1.52,0.16
PF09745,,,0.0
PF09746,0.5,,0.5
PF09747,,,0.0
PF09748,,,0.0
PF09749,,,0.0
PF09750,0.63,1.15,0.08
PF09751,,,0.0
PF09752,,,0.0
PF09753,,,0.0
PF09754,,,0.0
PF09755,,,0.0
PF09756,,,0.0
PF09758,,,0.0
PF09759,,,0.0
PF09762,,,0.0
PF09763,,,0.0
PF09764,,,0.0
PF09765,,,0.0
PF09766,,,0.0
PF09767,,,0.0
PF09768,,,0.0
PF09769,0.68,1.89,0.03
PF09770,0.57,1.26,0.29
PF09771,,,0.0
PF09772,,,0.0
PF09773,,,0.0
PF09774,,,0.0
PF09775,,,0.0
PF09776,,,0.0
PF09777,,,0.0
PF09778,,,0.0
PF09779,,,0.0
PF09781,,,0.0
PF09782,,,0.0
PF09783,,,0.0
PF09785,,,0.0
PF09786,,,0.0
PF09787,,,0.0
PF09788,0.74,3.23,0.08
PF09789,,,0.0
PF09790,,,0.0
PF09791,0.59,1.29,0.21
PF09793,,,0.0
PF09794,0.53,1.04,0.39
PF09797,,,0.0
PF09799,0.57,1.02,0.02
PF09801,,,0.0
PF09803,,,0.0
PF09804,,,0.0
PF09805,,,0.0
PF09806,0.68,2.76,0.2
PF09807,,,0.0
PF09808,,,0.0
PF09809,,,0.0
PF09810,0.33,-1.38,0.66
PF09811,0.64,1.33,0.0
PF09812,,,0.0
PF09813,,,0.0
PF09814,,,0.0
PF09815,0.38,1.16,0.21
PF09816,0.83,3.93,0.05
PF09817,,,0.0
PF09848,0.73,3.01,0.15
PF09992,,,0.0
PF10018,,,0.0
PF10033,,,0.0
PF10034,0.45,2.08,0.3
PF10036,,,0.0
PF10037,0.53,0.74,0.35
PF10044,,,0.0
PF10046,,,0.0
PF10058,,,0.0
PF10075,0.45,0.1,0.07
PF10146,0.5,0.0,0.5
PF10147,,,0.0
PF10148,1.0,5.03,0.0
PF10149,,,0.0
PF10151,,,0.0
PF10152,,,0.0
PF10155,,,0.0
PF10156,,,0.0
PF10157,,,0.0
PF10158,,,0.0
PF10159,,,0.0
PF10160,,,0.0
PF10161,,,0.0
PF10162,0.45,1.27,0.18
PF10163,,,0.0
PF10164,,,0.0
PF10165,0.7,2.5,0.12
PF10166,,,0.0
PF10167,,,0.0
PF10168,,,0.0
PF10169,,,0.0
PF10170,,,0.0
PF10171,,,0.0
PF10172,,,0.0
PF10174,0.44,3.45,0.49
PF10175,,,0.0
PF10176,,,0.0
PF10177,0.52,2.05,0.26
PF10178,,,0.0
PF10179,,,0.0
PF10181,,,0.0
PF10183,,,0.0
PF10184,,,0.0
PF10185,,,0.0
PF10186,0.56,0.23,0.17
PF10187,,,0.0
PF10188,,,0.0
PF10189,,,0.0
PF10190,0.76,2.66,0.0
PF10191,,,0.0
PF10192,0.61,0.66,0.03
PF10193,,,0.0
PF10195,0.73,2.35,0.04
PF10197,0.59,1.47,0.0
PF10198,,,0.0
PF10199,,,0.0
PF10200,,,0.0
PF10203,,,0.0
PF10204,0.79,3.1,0.0
PF10205,,,0.0
PF10206,,,0.0
PF10208,0.81,3.6,0.0
PF10209,,,0.0
PF10210,,,0.0
PF10211,0.57,1.09,0.22
PF10212,,,0.0
PF10213,,,0.0
PF10215,,,0.0
PF10217,,,0.0
PF10218,,,0.0
PF10220,,,0.0
PF10221,,,0.0
PF10222,,,0.0
PF10223,0.59,1.41,0.04
PF10224,,,0.0
PF10225,0.7,2.17,0.02
PF10226,0.7,2.77,0.07
PF10228,0.94,4.61,0.0
PF10229,,,0.0
PF10230,,,0.0
PF10231,,,0.0
PF10232,,,0.0
PF10233,,,0.0
PF10234,,,0.0
PF10235,,,0.0
PF10236,,,0.0
PF10237,0.57,0.61,0.12
PF10238,,,0.0
PF10239,0.66,2.32,0.04
PF10240,0.64,1.43,0.03
PF10241,,,0.0
PF10242,0.52,1.97,0.1
PF10243,,,0.0
PF10244,,,0.0
PF10245,,,0.0
PF10246,,,0.0
PF10247,,,0.0
PF10248,0.7,2.23,0.05
PF10249,,,0.0
PF10250,0.58,0.78,0.18
PF10251,,,0.0
PF10252,,,0.0
PF10253,,,0.0
PF10254,0.8,3.34,0.02
PF10255,,,0.0
PF10256,0.54,2.03,0.15
PF10257,0.51,1.61,0.14
PF10258,,,0.0
PF10259,,,0.0
PF10261,,,0.0
PF10262,0.33,-inf,0.46
PF10263,,,0.0
PF10264,0.81,3.25,0.0
PF10265,0.69,2.06,0.03
PF10266,,,0.0
PF10267,0.48,2.37,0.33
PF10268,0.74,2.62,0.01
PF10269,0.65,3.07,0.22
PF10270,,,0.0
PF10271,0.77,2.99,0.01
PF10272,,,0.0
PF10273,,,0.0
PF10274,0.41,1.06,0.39
PF10275,0.73,2.57,0.02
PF10276,,,0.0
PF10277,0.4,0.85,0.16
PF10278,,,0.0
PF10280,,,0.0
PF10283,0.71,2.76,0.07
PF10288,,,0.0
PF10291,0.73,3.01,0.02
PF10294,0.36,1.28,0.3
PF10300,0.44,1.8,0.31
PF10304,,,0.0
PF10309,,,0.0
PF10312,,,0.0
PF10341,,,0.0
PF10345,,,0.0
PF10350,,,0.0
PF10354,,,0.0
PF10357,,,0.0
PF10358,0.79,3.43,0.02
PF10363,,,0.0
PF10366,0.65,1.08,0.03
PF10367,0.62,1.13,0.0
PF10373,0.33,0.71,0.46
PF10374,0.5,1.2,0.16
PF10376,,,0.0
PF10377,,,0.0
PF10382,,,0.0
PF10384,,,0.0
PF10390,0.55,2.41,0.24
PF10391,0.58,2.21,0.07
PF10392,,,0.0
PF10393,0.52,1.67,0.11
PF10394,,,0.0
PF10396,,,0.0
PF10397,,,0.0
PF10401,0.49,1.42,0.09
PF10403,,,0.0
PF10404,,,0.0
PF10405,,,0.0
PF10406,,,0.0
PF10408,0.61,1.01,0.06
PF10409,0.32,1.17,0.38
PF10413,,,0.0
PF10415,,,0.0
PF10417,0.6,2.78,0.15
PF10419,,,0.0
PF10420,,,0.0
PF10421,0.62,2.68,0.06
PF10426,,,0.0
PF10427,0.54,1.93,0.2
PF10430,,,0.0
PF10431,0.54,0.09,0.14
PF10433,0.46,0.75,0.21
PF10436,0.67,2.69,0.07
PF10441,,,0.0
PF10442,,,0.0
PF10444,,,0.0
PF10447,,,0.0
PF10453,,,0.0
PF10456,0.59,2.28,0.13
PF10457,0.85,3.73,0.0
PF10461,,,0.0
PF10469,0.45,0.55,0.21
PF10470,0.71,3.57,0.18
PF10471,,,0.0
PF10472,,,0.0
PF10473,0.61,1.3,0.01
PF10474,,,0.0
PF10475,0.54,0.39,0.25
PF10476,,,0.0
PF10477,,,0.0
PF10480,,,0.0
PF10481,,,0.0
PF10482,0.79,2.86,0.0
PF10483,0.5,-0.5,0.49
PF10484,,,0.0
PF10486,0.29,0.84,0.59
PF10487,,,0.0
PF10488,0.54,2.09,0.39
PF10490,,,0.0
PF10491,,,0.0
PF10493,0.54,0.14,0.27
PF10495,0.79,3.03,0.03
PF10496,,,0.0
PF10497,0.88,4.69,0.0
PF10498,,,0.0
PF10500,,,0.0
PF10501,,,0.0
PF10502,0.32,1.33,0.53
PF10504,,,0.0
PF10505,,,0.0
PF10506,0.54,0.93,0.08
PF10507,,,0.0
PF10508,,,0.0
PF10509,0.74,2.32,0.0
PF10510,,,0.0
PF10511,0.71,1.82,0.0
PF10512,,,0.0
PF10513,0.27,1.05,0.48
PF10514,,,0.0
PF10515,0.79,3.59,0.01
PF10516,,,0.0
PF10521,,,0.0
PF10522,0.53,0.76,0.05
PF10523,0.28,0.72,0.38
PF10524,0.99,5.48,0.0
PF10525,0.85,3.58,0.0
PF10529,0.66,3.44,0.1
PF10534,0.73,2.81,0.04
PF10537,0.63,1.05,0.03
PF10541,0.65,2.52,0.13
PF10557,0.63,2.39,0.06
PF10558,0.5,-1.89,0.47
PF10559,1.0,5.4,0.0
PF10561,,,0.0
PF10565,0.45,1.64,0.36
PF10568,0.63,1.82,0.03
PF10570,,,0.0
PF10571,,,0.0
PF10572,,,0.0
PF10573,,,0.0
PF10574,,,0.0
PF10577,0.42,1.62,0.33
PF10579,,,0.0
PF10580,,,0.0
PF10581,0.86,4.74,0.07
PF10583,,,0.0
PF10584,0.73,3.39,0.0
PF10585,0.61,1.85,0.05
PF10587,0.86,3.57,0.0
PF10588,,,0.0
PF10589,,,0.0
PF10590,,,0.0
PF10591,0.35,1.63,0.36
PF10595,0.63,1.17,0.08
PF10596,,,0.0
PF10597,,,0.0
PF10598,,,0.0
PF10599,,,0.0
PF10600,0.62,2.64,0.09
PF10601,0.63,2.3,0.02
PF10602,0.6,0.58,0.03
PF10606,0.84,3.55,0.0
PF10607,0.33,0.9,0.38
PF10608,0.55,3.7,0.36
PF10609,0.67,2.35,0.02
PF10613,0.36,2.63,0.41
PF10630,0.63,2.42,0.11
PF10631,,,0.0
PF10637,,,0.0
PF10639,,,0.0
PF10642,,,0.0
PF10644,,,0.0
PF10650,,,0.0
PF10660,0.56,1.43,0.29
PF10744,,,0.0
PF10780,,,0.0
