Pfam_code,blosum62_global_mean
PF14938,3.04
PF14939,5.0
PF14940,3.33
PF14941,5.51
PF14942,4.79
PF14943,
PF14944,3.74
PF14945,
PF14946,5.46
PF14948,4.06
PF14949,2.54
PF14950,5.04
PF14951,5.18
PF14952,5.6
PF14953,
PF14954,3.36
PF14955,5.39
PF14956,5.12
PF14957,1.92
PF14958,
PF14959,5.27
PF14960,
PF14961,5.07
PF14962,
PF14963,5.04
PF14964,4.96
PF14965,2.34
PF14966,
PF14967,3.49
PF14968,5.21
PF14969,
PF14970,5.01
PF14972,
PF14973,5.01
PF14974,5.04
PF14975,
PF14976,5.29
PF14977,0.74
PF14978,
PF14979,2.99
PF14980,
PF14981,
PF14982,2.37
PF14983,
PF14984,4.81
PF14985,
PF14986,5.0
PF14987,4.68
PF14988,1.56
PF14989,5.16
PF14990,4.87
PF14991,
PF14992,2.24
PF14993,
PF14994,5.03
PF14995,4.06
PF14996,
PF14997,0.38
PF14998,1.99
PF14999,4.2
PF15000,
PF15001,5.26
PF15002,4.07
PF15003,4.63
PF15004,5.32
PF15005,1.49
PF15006,5.2
PF15007,5.15
PF15008,4.35
PF15009,4.88
PF15010,3.66
PF15011,5.0
PF15012,4.75
PF15013,
PF15014,5.43
PF15015,5.18
PF15016,
PF15017,1.91
PF15018,3.39
PF15019,5.21
PF15020,2.49
PF15021,5.15
PF15022,5.04
PF15024,3.3
PF15025,5.39
PF15027,3.53
PF15028,5.35
PF15029,
PF15030,5.07
PF15031,5.38
PF15032,5.45
PF15033,
PF15034,
PF15035,3.27
PF15036,5.17
PF15037,2.52
PF15038,4.8
PF15039,
PF15040,3.7
PF15041,
PF15042,
PF15043,4.76
PF15044,5.23
PF15045,2.47
PF15046,
PF15047,0.34
PF15048,
PF15049,4.14
PF15050,5.44
PF15051,3.72
PF15052,
PF15053,5.13
PF15054,3.05
PF15055,
PF15056,3.52
PF15057,2.23
PF15058,1.24
PF15059,2.74
PF15060,3.07
PF15061,5.03
PF15062,
PF15063,1.15
PF15064,5.19
PF15065,5.21
PF15066,5.11
PF15067,2.43
PF15068,2.02
PF15069,1.66
PF15070,3.07
PF15071,4.4
PF15072,
PF15073,
PF15074,5.36
PF15075,
PF15076,
PF15077,4.98
PF15078,4.98
PF15079,4.36
PF15080,
PF15081,4.24
PF15083,4.27
PF15084,5.39
PF15085,
PF15086,
PF15087,5.14
PF15088,5.55
PF15089,
PF15090,5.31
PF15091,5.04
PF15092,
PF15093,5.58
PF15094,5.04
PF15095,
PF15096,4.97
PF15097,5.22
PF15098,
PF15099,
PF15100,5.1
PF15101,
PF15102,4.97
PF15103,
PF15104,
PF15105,
PF15106,5.3
PF15107,1.24
PF15108,5.17
PF15109,
PF15110,
PF15111,5.17
PF15112,
PF15113,5.29
PF15114,4.96
PF15115,2.65
PF15116,
PF15117,5.15
PF15118,3.99
PF15119,5.4
PF15120,
PF15121,5.39
PF15122,
PF15123,
PF15124,5.34
PF15125,2.64
PF15127,5.51
PF15128,
PF15129,5.08
PF15130,
PF15132,5.31
PF15133,
PF15134,4.84
PF15135,4.79
PF15136,4.75
PF15137,5.31
PF15138,
PF15139,5.25
PF15140,
PF15141,
PF15142,
PF15143,3.68
PF15144,
PF15145,
PF15146,5.11
PF15147,5.57
PF15148,
PF15149,
PF15150,
PF15151,
PF15152,5.34
PF15153,5.01
PF15155,3.1
PF15156,5.06
PF15157,4.21
PF15158,
PF15159,
PF15160,5.06
PF15161,
PF15162,5.21
PF15163,
PF15164,
PF15165,5.31
PF15167,5.17
PF15168,4.75
PF15169,4.82
PF15170,3.5
PF15171,4.99
PF15172,
PF15173,0.96
PF15174,
PF15175,4.65
PF15176,1.54
PF15177,3.18
PF15179,5.25
PF15180,2.69
PF15181,4.95
PF15182,
PF15183,1.78
PF15184,
PF15185,5.39
PF15186,2.67
PF15187,5.55
PF15188,
PF15189,5.0
PF15190,5.25
PF15191,
PF15192,
PF15193,4.36
PF15194,5.01
PF15195,
PF15196,
PF15198,
PF15199,4.96
PF15200,1.82
PF15201,
PF15202,5.45
PF15203,
PF15204,
PF15205,5.07
PF15206,4.57
PF15207,5.36
PF15208,
PF15209,
PF15210,5.09
PF15211,5.0
PF15212,2.64
PF15213,
PF15214,5.49
PF15215,
PF15216,5.28
PF15217,
PF15218,
PF15219,
PF15220,
PF15221,
PF15223,2.76
PF15224,5.87
PF15225,5.46
PF15226,5.07
PF15227,2.84
PF15228,2.74
PF15229,1.86
PF15230,3.66
PF15231,4.55
PF15232,1.92
PF15233,4.11
PF15234,5.2
PF15235,1.77
PF15236,4.94
PF15237,1.98
PF15238,3.59
PF15239,5.27
PF15240,3.68
PF15241,2.99
PF15242,2.21
PF15243,5.11
PF15244,4.91
PF15245,5.11
PF15246,2.77
PF15247,5.51
PF15248,3.36
PF15249,3.91
PF15250,3.44
PF15251,3.96
PF15252,2.69
PF15253,5.3
PF15254,5.03
PF15255,3.41
PF15256,2.47
PF15257,
PF15258,4.76
PF15259,2.84
PF15260,3.94
PF15261,
PF15262,2.69
PF15264,5.2
PF15265,0.71
PF15266,2.44
PF15268,2.49
PF15269,4.67
PF15273,2.82
PF15274,4.91
PF15275,3.44
PF15276,3.28
PF15277,1.46
PF15279,1.26
PF15280,5.0
PF15281,
PF15282,2.71
PF15285,
PF15287,1.73
PF15288,4.23
PF15289,
PF15290,3.87
PF15291,
PF15292,
PF15293,
PF15294,4.85
PF15295,
PF15296,5.09
PF15297,1.54
PF15298,1.84
PF15299,5.22
PF15300,3.28
PF15301,3.89
PF15302,5.18
PF15303,3.66
PF15304,1.99
PF15305,5.24
PF15306,5.22
PF15307,4.92
PF15308,3.46
PF15309,2.85
PF15310,
PF15311,
PF15312,
PF15313,4.37
PF15314,5.91
PF15315,4.37
PF15316,2.88
PF15317,2.99
PF15318,
PF15319,5.41
PF15320,5.68
PF15321,1.85
PF15322,
PF15323,4.95
PF15324,5.09
PF15325,
PF15326,3.07
PF15327,2.77
PF15328,5.03
PF15330,1.78
PF15331,
PF15332,5.05
PF15333,5.22
PF15334,
PF15335,5.06
PF15336,4.12
PF15337,4.0
PF15338,
PF15339,
PF15340,5.55
PF15341,4.75
PF15342,3.93
PF15343,5.33
PF15344,2.37
PF15345,4.53
PF15346,
PF15347,
PF15348,5.54
PF15349,
PF15350,5.19
PF15351,
PF15352,4.4
PF15353,
PF15354,
PF15355,
PF15356,
PF15357,5.07
PF15358,5.12
PF15359,5.45
PF15360,
PF15361,5.22
PF15362,5.52
PF15363,4.51
PF15364,5.0
PF15365,5.32
PF15366,4.88
PF15367,
PF15368,5.23
PF15369,5.0
PF15370,3.92
PF15371,1.99
PF15372,4.95
PF15373,5.53
PF15374,2.09
PF15375,4.75
PF15376,5.25
PF15377,
PF15378,1.73
PF15379,
PF15380,5.29
PF15382,5.22
PF15383,5.02
PF15384,
PF15385,3.5
PF15386,4.52
PF15387,5.12
PF15388,3.04
PF15389,4.71
PF15390,5.45
PF15391,5.07
PF15392,5.28
PF15393,4.8
PF15394,5.2
PF15395,
PF15396,5.35
PF15397,4.99
PF15398,5.03
PF15399,5.74
PF15400,5.21
PF15409,2.92
PF15410,2.3
PF15412,2.48
PF15419,5.5
PF15423,4.33
PF15424,5.19
PF15427,5.24
PF15429,5.22
PF15431,
PF15433,
PF15434,3.64
PF15435,
PF15439,2.63
PF15440,3.01
PF15441,5.18
PF15442,
PF15443,
PF15444,4.5
PF15449,
PF15450,4.94
PF15451,5.39
PF15452,2.83
PF15453,0.6
PF15454,5.0
PF15455,5.26
PF15462,
PF15464,
PF15465,5.07
PF15466,5.23
PF15467,5.04
PF15468,5.25
PF15469,2.82
PF15470,5.03
PF15471,
PF15472,
PF15473,
PF15475,
PF15476,5.52
PF15477,2.15
PF15478,
PF15479,4.95
PF15480,-1.0
PF15482,
PF15483,4.18
PF15484,4.92
PF15485,5.37
PF15486,5.53
PF15487,4.85
PF15488,
PF15489,5.13
PF15490,5.36
PF15492,5.22
PF15494,1.83
PF15497,4.75
PF15498,
PF15499,
PF15501,5.22
PF15502,
PF15503,
PF15504,
PF15505,5.25
PF15506,4.97
PF15508,4.49
PF15509,
PF15510,4.86
PF15511,2.49
PF15512,
PF15519,3.21
PF15539,4.73
PF15546,
PF15547,
PF15549,4.39
PF15550,
PF15551,5.27
PF15552,5.11
PF15553,
PF15554,
PF15555,4.55
PF15556,5.1
PF15557,5.13
PF15558,0.92
PF15559,
PF15576,
PF15578,
PF15612,1.16
PF15613,2.05
PF15619,3.19
PF15620,5.15
PF15621,3.37
PF15622,5.0
PF15623,3.7
PF15625,4.22
PF15627,5.21
PF15630,4.64
PF15632,
PF15636,4.22
PF15661,
PF15662,4.42
PF15663,3.5
PF15664,
PF15665,3.84
PF15666,3.18
PF15667,5.27
PF15668,
PF15669,4.68
PF15670,2.05
PF15671,5.36
PF15672,5.19
PF15673,5.35
PF15674,
PF15675,5.37
PF15676,5.57
PF15677,
PF15678,4.88
PF15679,4.62
PF15680,
PF15681,
PF15682,5.13
PF15683,
PF15684,
PF15685,5.34
PF15686,5.03
PF15687,5.36
PF15688,
PF15689,
PF15690,
PF15691,5.33
PF15692,2.71
PF15693,
PF15694,5.29
PF15695,3.7
PF15696,1.72
PF15702,
PF15703,5.01
PF15705,2.59
PF15706,3.14
PF15707,
PF15708,4.61
PF15709,5.06
PF15710,5.19
PF15711,1.81
PF15712,5.04
PF15713,
PF15715,4.62
PF15716,
PF15717,4.97
PF15718,5.17
PF15719,5.14
PF15720,5.37
PF15721,
PF15722,3.84
PF15724,5.14
PF15725,5.19
PF15726,
PF15727,
PF15728,
PF15729,
PF15730,
PF15732,4.72
PF15733,2.29
PF15734,
PF15735,2.29
PF15736,4.82
PF15737,1.6
PF15739,1.59
PF15740,
PF15741,
PF15742,5.04
PF15743,
PF15744,4.88
PF15745,5.16
PF15746,
PF15747,
PF15748,
PF15749,4.83
PF15750,
PF15751,5.39
PF15752,
PF15753,4.79
PF15754,
PF15755,
PF15756,
PF15757,
PF15758,
PF15759,5.19
PF15760,
PF15761,3.3
PF15762,4.78
PF15763,5.3
PF15764,5.11
PF15765,5.08
PF15766,5.1
PF15767,5.01
PF15768,
PF15769,
PF15770,
PF15771,
PF15772,4.21
PF15773,5.17
PF15774,5.48
PF15775,5.03
PF15776,
PF15778,5.28
PF15779,2.25
PF15780,1.47
PF15782,3.14
PF15783,1.27
PF15784,4.09
PF15785,5.12
PF15786,
PF15787,3.02
PF15788,1.32
PF15789,
PF15790,4.82
PF15791,3.58
PF15792,5.0
PF15793,
PF15794,5.08
PF15795,5.31
PF15796,3.55
PF15797,5.49
PF15798,
PF15799,
PF15800,5.1
PF15801,5.52
PF15802,5.1
PF15803,
PF15804,0.57
PF15805,
PF15806,5.26
PF15807,1.89
PF15808,4.77
PF15809,
PF15810,5.0
PF15811,
PF15812,5.14
PF15813,
PF15814,
PF15815,2.4
PF15816,
PF15817,5.26
PF15818,4.9
PF15819,
PF15820,
PF15821,4.89
PF15822,
PF15823,
PF15824,
PF15825,4.78
PF15826,
PF15828,
PF15829,
PF15830,5.23
PF15831,1.78
PF15832,4.46
PF15833,
PF15834,5.36
PF15835,
PF15836,5.0
PF15838,5.21
PF15839,5.78
PF15840,5.66
PF15841,
PF15842,5.1
PF15843,5.31
PF15844,
PF15845,
PF15846,5.36
PF15847,
PF15848,5.26
PF15849,
PF15851,4.69
PF15852,4.97
PF15854,
PF15855,
PF15858,
PF15859,
PF15862,
PF15865,5.13
PF15867,4.93
PF15870,3.86
PF15871,2.68
PF15872,2.31
PF15873,
PF15874,3.29
PF15875,5.3
PF15876,5.16
PF15877,5.12
PF15878,
PF15879,
PF15880,
PF15882,4.85
PF15884,5.3
PF15895,
PF15897,
PF15898,3.38
PF15901,3.18
PF15902,2.87
PF15903,3.63
PF15904,5.01
PF15905,4.8
PF15906,5.56
PF15907,5.57
PF15908,3.4
PF15909,5.44
PF15910,1.23
PF15911,
PF15912,
PF15913,3.88
PF15914,4.78
PF15917,3.85
PF15920,3.27
PF15921,
PF15923,4.91
PF15924,4.98
PF15925,3.0
PF15926,4.95
PF15927,5.06
PF15936,1.99
PF15938,
PF15949,3.12
PF15951,3.8
PF15961,5.05
PF15963,5.32
PF15964,4.94
PF15965,3.95
PF15966,
PF15967,4.76
PF15974,3.21
PF15982,5.16
PF15985,3.11
PF15990,5.3
PF15991,5.21
PF15996,5.04
PF15997,5.33
PF16000,1.62
PF16002,
PF16004,5.43
PF16005,2.24
PF16006,5.13
PF16014,5.15
PF16015,4.63
PF16016,3.8
PF16017,4.69
PF16018,1.75
PF16019,4.02
PF16021,4.88
PF16025,
PF16026,5.24
PF16028,5.22
PF16034,4.46
PF16038,5.04
PF16043,3.77
PF16044,5.5
PF16045,
PF16046,4.33
PF16050,5.0
PF16053,5.43
PF16054,
PF16057,4.08
PF16058,
PF16059,5.7
PF16066,5.19
PF16070,2.72
PF16076,1.78
PF16078,5.0
PF16088,4.91
PF16092,5.39
PF16093,4.5
PF16094,4.58
PF16095,4.15
PF16096,4.32
PF16097,5.05
PF16098,5.36
PF16099,
PF16100,5.09
PF16101,
PF16113,4.88
PF16114,5.22
PF16121,5.03
PF16122,5.37
PF16123,3.4
PF16124,2.74
PF16134,5.05
PF16158,2.93
PF16159,4.66
PF16164,
PF16165,2.64
PF16171,4.79
PF16172,2.77
PF16174,0.66
PF16176,3.02
PF16177,2.86
PF16178,2.29
PF16179,2.08
PF16180,4.79
PF16181,5.4
PF16182,3.08
PF16183,3.75
PF16184,0.87
PF16185,5.28
PF16186,3.22
PF16187,3.6
PF16188,3.21
PF16189,3.63
PF16190,3.07
PF16191,1.39
PF16192,3.29
PF16193,
PF16195,4.94
PF16197,5.19
PF16198,5.25
PF16199,5.2
PF16200,4.84
PF16201,
PF16202,5.13
PF16203,5.19
PF16204,5.26
PF16205,5.26
PF16206,5.24
PF16207,2.14
PF16208,2.41
PF16209,2.23
PF16210,
PF16211,3.43
PF16212,1.91
PF16213,2.65
PF16214,1.65
PF16218,3.01
PF16273,5.1
PF16274,4.06
PF16275,5.16
PF16276,5.3
PF16278,5.32
PF16279,3.02
PF16282,5.39
PF16294,5.16
PF16297,2.1
PF16300,2.98
PF16311,4.9
PF16317,4.48
PF16320,4.7
PF16322,2.66
PF16332,4.47
PF16347,
PF16350,2.25
PF16360,
PF16363,1.86
PF16366,4.16
PF16367,3.71
PF16368,5.16
PF16381,4.31
PF16399,5.23
PF16413,5.15
PF16414,3.49
PF16415,4.93
PF16417,5.29
PF16418,5.35
PF16420,5.25
PF16421,2.58
PF16422,4.98
PF16423,5.05
PF16450,2.13
PF16453,4.02
PF16454,4.32
PF16455,4.89
PF16457,2.1
PF16470,2.48
PF16471,4.21
PF16472,2.33
PF16474,2.53
PF16482,3.43
PF16484,3.76
PF16486,3.83
PF16487,5.05
PF16488,3.9
PF16489,1.81
PF16491,4.89
PF16492,2.14
PF16493,4.39
PF16494,3.51
PF16495,4.5
PF16496,4.34
PF16497,2.18
PF16498,4.13
PF16499,4.94
PF16500,0.7
PF16501,5.22
PF16503,
PF16507,5.2
PF16508,5.13
PF16511,4.28
PF16512,3.46
PF16515,1.65
PF16516,2.23
PF16517,2.25
PF16519,3.68
PF16521,5.63
PF16523,4.06
PF16526,2.34
PF16528,
PF16529,
PF16531,
PF16533,4.64
PF16534,4.7
PF16540,5.21
PF16543,
PF16544,5.09
PF16545,4.12
PF16546,4.11
PF16550,4.97
PF16551,5.06
PF16553,3.99
PF16556,2.3
PF16557,4.71
PF16558,5.49
PF16559,3.98
PF16561,4.75
PF16562,4.34
PF16563,3.97
PF16564,2.98
PF16565,5.3
PF16566,4.04
PF16568,4.07
PF16573,5.04
PF16574,5.04
PF16575,3.1
PF16577,
PF16578,1.35
PF16579,4.13
PF16589,1.39
PF16597,1.64
PF16598,5.15
PF16599,
PF16600,1.79
PF16601,
PF16602,5.36
PF16605,5.38
PF16606,5.05
PF16607,5.17
PF16608,3.09
PF16609,3.92
PF16610,5.29
PF16611,
PF16612,
PF16613,
PF16614,4.83
PF16615,3.16
PF16616,2.97
PF16617,5.24
PF16618,5.16
PF16619,4.53
PF16620,
PF16621,4.95
PF16622,2.72
PF16623,5.2
PF16624,
PF16625,
PF16626,5.7
PF16629,3.59
PF16630,5.39
PF16631,5.27
PF16632,2.72
PF16633,
PF16634,
PF16635,
PF16636,
PF16637,
PF16638,5.27
PF16641,4.38
PF16642,5.31
PF16644,1.44
PF16646,4.72
PF16647,5.05
PF16648,5.11
PF16649,
PF16650,5.47
PF16652,3.48
PF16653,4.15
PF16656,5.44
PF16660,5.07
PF16661,2.6
PF16662,3.05
PF16663,3.5
PF16664,1.62
PF16665,2.49
PF16666,5.28
PF16667,5.18
PF16669,
PF16672,5.08
PF16673,1.47
PF16674,2.77
PF16675,2.09
PF16676,3.42
PF16678,4.98
PF16679,
PF16680,3.02
PF16681,5.49
PF16682,
PF16685,5.68
PF16686,5.2
PF16687,
PF16689,4.27
PF16690,5.45
PF16692,
PF16696,4.92
PF16698,
PF16699,4.98
PF16700,4.79
PF16704,4.68
PF16705,5.04
PF16706,
PF16716,5.08
PF16717,
PF16725,4.84
PF16726,4.88
PF16727,
PF16735,4.77
PF16737,5.12
PF16739,1.44
PF16740,4.64
PF16741,1.83
PF16742,5.28
PF16744,
PF16746,1.5
PF16748,5.3
PF16752,
PF16756,5.23
PF16757,2.99
PF16759,
PF16764,
PF16766,
PF16768,5.1
PF16769,
PF16770,1.88
PF16772,4.95
PF16776,5.17
PF16780,5.73
PF16783,5.42
PF16788,2.57
PF16791,
PF16794,4.04
PF16799,
PF16801,4.7
PF16808,3.55
PF16832,
PF16833,
PF16835,
PF16837,
PF16840,
PF16858,5.14
PF16860,5.39
PF16863,2.55
PF16864,1.74
PF16866,4.58
PF16869,4.51
PF16870,4.04
PF16876,3.7
PF16878,2.69
PF16879,3.67
PF16880,4.12
PF16881,5.36
PF16884,3.07
PF16885,3.06
PF16886,5.25
PF16891,4.27
PF16897,3.44
PF16898,4.73
PF16899,4.97
PF16900,4.97
PF16901,
PF16905,4.04
PF16906,5.0
PF16907,2.11
PF16908,1.95
PF16909,2.16
PF16910,1.55
PF16920,3.51
PF16921,
PF16922,
PF16923,5.02
PF16953,5.27
PF16954,0.54
PF16959,3.72
PF16969,
PF16975,4.05
PF16978,4.83
PF16979,4.93
PF17004,5.06
PF17034,
PF17035,4.79
PF17039,2.36
PF17045,3.67
PF17047,3.8
PF17048,5.13
PF17054,3.07
PF17061,5.05
PF17065,
PF17066,5.21
PF17069,3.38
PF17085,5.28
PF17095,2.51
PF17098,5.02
PF17101,
PF17102,
PF17103,
PF17105,3.5
PF17120,
PF17121,
PF17125,5.08
PF17135,5.08
PF17136,5.27
PF17144,4.75
PF17146,5.0
PF17169,
PF17171,2.45
PF17172,1.04
PF17177,2.56
PF17180,
PF17189,5.02
PF17205,3.19
PF17207,1.75
PF17208,1.66
PF17211,
PF17213,
PF17215,2.63
PF17216,2.48
PF17217,3.18
PF17218,2.76
PF17219,4.21
PF17221,4.71
PF17226,2.86
PF17229,5.06
PF17256,5.18
PF17284,2.91
PF17285,5.32
PF17286,5.5
PF17291,4.35
PF17292,
PF17297,4.85
PF17307,
PF17333,
PF17387,5.01
PF17391,
PF17392,
PF17403,5.06
PF17404,5.23
PF17405,5.13
PF17406,5.06
PF17407,5.2
PF17408,
PF17450,3.42
PF17489,
PF17490,2.27
PF17517,5.1
PF17653,5.2
PF17654,3.62
PF17655,2.5
PF17658,5.18
PF17659,5.32
PF17661,3.33
PF17662,5.28
PF17663,5.34
PF17664,5.03
PF17665,
PF17666,
PF17669,5.08
PF17670,
PF17671,5.26
PF17672,4.95
PF17673,4.48
PF17674,1.14
PF17675,3.87
PF17677,1.59
PF17681,1.56
PF17682,5.24
PF17683,
PF17685,5.68
PF17686,
PF17688,4.99
PF17690,5.02
PF17692,
PF17694,
PF17695,5.53
PF17696,
PF17697,5.52
PF17698,
PF17699,
PF17701,4.98
PF17702,
PF17703,5.5
PF17704,
PF17706,
PF17707,
PF17708,1.26
PF17710,
PF17711,
PF17712,
PF17713,
PF17714,
PF17715,
PF17716,5.16
PF17717,5.04
PF17718,4.99
PF17719,4.52
PF17720,4.94
PF17721,5.5
PF17722,4.96
PF17724,5.1
PF17725,4.47
PF17729,
PF17730,5.35
PF17731,
PF17732,5.25
PF17734,2.22
PF17736,1.26
PF17737,
PF17738,
PF17739,
PF17740,4.66
PF17741,4.91
PF17742,
PF17743,5.21
PF17744,5.23
PF17745,5.23
PF17749,
PF17751,2.45
PF17753,5.21
PF17756,5.15
PF17759,
PF17763,5.04
PF17767,5.07
PF17771,2.62
PF17772,4.23
PF17773,
PF17776,1.47
PF17777,3.9
PF17778,
PF17779,1.68
PF17780,2.64
PF17781,5.07
PF17786,5.36
PF17787,3.06
PF17789,1.6
PF17790,1.91
PF17791,2.19
PF17793,4.25
PF17794,4.36
PF17795,
PF17796,
PF17797,5.34
PF17798,
PF17799,
PF17802,5.1
PF17807,4.73
PF17809,5.06
PF17811,3.46
PF17812,5.09
PF17813,4.67
PF17814,2.74
PF17817,3.5
PF17818,3.21
PF17819,4.91
PF17820,1.64
PF17821,
PF17822,
PF17823,5.13
PF17824,5.14
PF17825,5.18
PF17826,5.16
PF17827,
PF17830,2.12
PF17832,2.33
PF17833,5.26
PF17835,5.21
PF17838,2.55
PF17840,2.83
PF17846,2.78
PF17848,5.62
PF17849,3.01
PF17852,2.07
PF17855,1.76
PF17856,3.19
PF17857,2.08
PF17862,1.83
PF17865,5.26
PF17867,1.24
PF17869,
PF17870,
PF17872,2.25
PF17874,0.07
PF17875,
PF17877,4.51
PF17887,2.96
PF17888,1.96
PF17889,2.84
PF17900,1.96
PF17902,3.42
PF17903,
PF17904,3.98
PF17906,3.0
PF17907,3.46
PF17908,5.42
PF17911,5.2
PF17913,3.14
PF17916,5.14
PF17919,0.84
PF17921,2.19
PF17927,5.15
PF17942,2.2
PF17949,4.89
PF17950,5.18
PF17956,4.93
PF17958,3.02
PF17959,4.54
PF17960,1.4
PF17968,
PF17971,1.75
PF17976,5.78
PF17978,5.57
PF17979,4.8
PF17980,3.73
PF17981,5.56
PF17982,4.04
PF17988,2.88
PF18001,5.47
PF18004,5.01
PF18005,5.32
PF18012,3.28
PF18016,2.28
PF18017,4.96
PF18018,5.27
PF18020,1.97
PF18026,
PF18027,2.46
PF18028,5.33
PF18031,3.52
PF18035,3.88
PF18036,4.73
PF18037,5.04
PF18038,3.71
PF18039,2.96
PF18044,3.29
PF18048,
PF18049,5.24
PF18051,
PF18055,4.17
PF18072,
PF18076,5.09
PF18077,
PF18084,
PF18086,4.7
PF18091,5.25
PF18097,5.05
PF18098,
PF18100,4.14
PF18101,5.19
PF18102,3.42
PF18104,2.27
PF18108,2.06
PF18109,3.01
PF18110,5.18
PF18111,3.48
PF18112,3.98
PF18114,
PF18115,5.46
PF18116,1.96
PF18118,3.44
PF18119,2.72
PF18121,4.91
PF18122,5.22
PF18124,4.38
PF18127,5.36
PF18129,5.18
PF18130,
PF18131,5.09
PF18136,5.28
PF18137,
PF18139,3.2
PF18140,4.85
PF18141,
PF18147,
PF18148,3.64
PF18149,5.09
PF18150,4.08
PF18151,2.26
PF18162,
PF18190,5.22
PF18192,4.83
PF18193,5.04
PF18198,2.35
PF18199,1.47
PF18201,1.42
PF18207,5.69
PF18210,5.16
PF18212,3.53
PF18253,5.13
PF18256,6.56
PF18262,
PF18263,
PF18264,6.05
PF18265,5.22
PF18266,4.87
PF18267,
PF18278,5.83
PF18279,
PF18282,4.75
PF18289,
PF18290,
PF18292,1.4
PF18293,3.77
PF18295,
PF18296,4.07
PF18300,5.18
PF18307,
PF18308,4.0
PF18323,
PF18326,4.54
PF18332,5.14
PF18334,5.24
PF18336,4.87
PF18345,3.42
PF18346,3.11
PF18358,5.48
PF18359,5.21
PF18360,4.8
PF18362,3.81
PF18366,4.19
PF18371,3.26
PF18372,3.75
PF18373,3.24
PF18375,3.33
PF18376,4.63
PF18377,2.69
PF18379,3.24
PF18382,3.65
PF18383,5.0
PF18384,5.7
PF18385,4.22
PF18386,4.73
PF18387,3.16
PF18391,4.97
PF18392,4.17
PF18394,4.13
PF18396,4.48
PF18397,3.86
PF18400,4.23
PF18401,2.95
PF18402,2.51
PF18403,2.23
PF18404,4.9
PF18408,4.6
PF18409,5.24
PF18410,3.71
PF18411,4.51
PF18414,5.06
PF18418,
PF18420,5.28
PF18422,
PF18424,
PF18428,5.26
PF18432,5.19
PF18434,
PF18436,4.8
PF18437,
PF18439,
PF18440,4.83
PF18442,4.85
PF18445,5.84
PF18447,5.26
PF18450,
PF18452,2.24
PF18453,
PF18455,
PF18459,5.47
PF18461,5.41
PF18463,5.35
PF18464,5.61
PF18474,4.94
PF18479,5.66
PF18485,5.1
PF18486,4.81
PF18487,5.58
PF18503,
PF18517,2.75
PF18521,5.52
PF18552,4.35
PF18553,4.95
PF18554,4.79
PF18561,3.08
PF18567,1.75
PF18568,2.83
PF18569,5.28
PF18574,2.67
PF18577,5.21
PF18580,3.51
PF18581,2.89
PF18584,3.3
PF18587,5.49
PF18589,0.31
PF18594,
PF18597,5.41
PF18606,3.49
PF18608,
PF18611,3.58
PF18613,4.64
PF18617,5.22
PF18619,4.96
PF18633,5.78
PF18635,5.61
PF18658,1.71
PF18694,5.35
PF18695,0.8
PF18696,1.28
PF18699,4.39
PF18700,4.23
PF18703,
PF18704,
PF18706,5.07
PF18707,5.54
PF18716,5.72
PF18717,5.15
PF18720,4.16
PF18727,2.54
PF18738,5.36
PF18755,3.34
PF18770,
PF18771,5.47
PF18772,3.0
PF18773,
PF18777,5.24
PF18779,5.13
PF18782,2.66
PF18784,5.0
PF18786,0.38
PF18787,5.49
PF18797,4.29
PF18800,5.32
PF18806,5.12
PF18808,4.46
PF18816,5.35
PF18826,5.23
PF18829,4.75
PF18831,
PF18837,5.03
PF18861,2.56
PF18872,4.64
PF18875,3.69
PF18876,2.91
PF18890,5.12
PF18891,5.32
PF18911,2.3
PF18913,4.52
PF18972,
PF18995,2.27
PF19016,4.85
PF19018,2.42
PF19026,3.96
PF19028,2.25
PF19030,1.85
PF19031,2.33
PF19032,1.98
PF19033,0.98
PF19035,3.66
PF19036,1.77
PF19037,1.13
PF19038,1.43
PF19039,2.3
PF19046,4.65
PF19047,2.99
PF19052,3.17
PF19055,2.25
PF19056,2.19
PF19057,2.14
PF19088,3.01
PF19179,3.73
PF19188,3.43
PF19193,1.11
PF19221,2.29
PF19236,2.38
PF19252,4.68
PF19256,3.79
PF19257,3.79
PF19269,
PF19270,5.28
PF19272,2.49
PF19273,4.82
PF19274,5.12
PF19277,1.92
PF19278,
PF19279,5.17
PF19280,1.38
PF19281,4.55
PF19282,
PF19283,4.82
PF19284,
PF19285,
PF19286,1.11
PF19292,2.75
PF19302,5.03
PF19303,4.06
PF19304,4.89
PF19305,5.27
PF19309,2.3
PF19311,1.53
PF19314,2.27
PF19316,5.21
PF19317,4.92
PF19318,5.29
PF19321,
PF19323,
PF19324,5.47
PF19325,5.25
PF19326,3.89
PF19329,2.9
PF19330,
PF19332,
PF19333,
PF19334,5.18
PF19336,
PF19337,
PF19338,
PF19339,
PF19340,5.28
PF19341,
PF19418,5.18
PF19421,3.77
PF19422,1.7
PF19423,5.09
PF19424,5.27
PF19426,2.29
PF19427,4.86
PF19428,5.27
PF19430,5.2
PF19431,5.19
PF19432,5.17
PF19433,
PF19434,5.2
PF19435,5.19
PF19437,
PF19438,5.18
PF19439,4.47
PF19440,3.48
PF19441,3.93
PF19442,
PF19444,5.03
PF19445,5.12
PF19518,3.01
PF19520,3.79
PF19521,5.26
PF19525,3.55
PF19532,2.68
PF19533,
PF19536,3.32
