Pfam_code,blosum62_global_mean
PF15767,
PF15768,
PF15769,
PF15770,
PF15771,
PF15772,
PF15773,
PF15774,
PF15775,
PF15776,
PF15778,
PF15779,2.32
PF15780,
PF15782,4.28
PF15783,1.05
PF15784,3.52
PF15785,
PF15786,
PF15787,1.97
PF15788,1.25
PF15789,
PF15790,4.33
PF15791,2.88
PF15792,
PF15793,
PF15794,
PF15795,
PF15796,3.33
PF15797,
PF15798,
PF15799,
PF15800,
PF15801,
PF15802,
PF15803,
PF15804,0.71
PF15805,
PF15806,
PF15807,0.95
PF15808,3.31
PF15809,
PF15810,
PF15811,
PF15812,
PF15813,
PF15814,
PF15815,2.41
PF15816,
PF15817,
PF15818,
PF15819,
PF15820,
PF15821,
PF15822,
PF15823,
PF15824,
PF15825,4.86
PF15826,
PF15828,
PF15829,
PF15830,
PF15831,1.1
PF15832,4.31
PF15833,
PF15834,
PF15835,
PF15836,
PF15837,
PF15838,
PF15839,
PF15840,5.69
PF15841,
PF15842,
PF15843,
PF15844,
PF15845,
PF15846,
PF15847,
PF15848,
PF15849,
PF15851,
PF15852,
PF15854,
PF15855,
PF15858,
PF15859,
PF15862,
PF15865,
PF15867,
PF15870,3.95
PF15871,2.9
PF15872,2.03
PF15873,
PF15874,0.97
PF15875,
PF15876,
PF15877,
PF15878,
PF15879,
PF15880,
PF15882,
PF15884,
PF15895,
PF15897,
PF15898,3.25
PF15901,2.05
PF15902,1.82
PF15903,2.76
PF15904,
PF15905,
PF15906,
PF15907,
PF15908,1.45
PF15909,
PF15910,1.44
PF15911,
PF15912,
PF15913,3.5
PF15914,4.58
PF15917,2.88
PF15920,2.19
PF15921,
PF15923,
PF15924,
PF15925,
PF15926,
PF15927,
PF15936,1.37
PF15938,
PF15949,1.72
PF15951,2.59
PF15961,
PF15963,
PF15964,
PF15965,3.95
PF15966,2.87
PF15967,
PF15974,3.21
PF15982,
PF15985,1.02
PF15990,
PF15991,
PF15996,
PF15997,
PF16000,0.88
PF16002,
PF16004,
PF16005,1.39
PF16006,
PF16014,
PF16015,
PF16016,2.86
PF16017,4.38
PF16018,0.35
PF16019,3.38
PF16021,
PF16025,
PF16026,
PF16028,
PF16034,3.37
PF16038,
PF16043,1.53
PF16044,
PF16045,
PF16046,3.92
PF16050,
PF16053,
PF16054,
PF16057,2.22
PF16058,
PF16059,
PF16070,2.98
PF16076,1.46
PF16078,3.71
PF16088,
PF16090,
PF16092,
PF16093,
PF16094,
PF16095,1.66
PF16096,3.03
PF16097,
PF16098,
PF16099,
PF16100,
PF16101,
PF16113,
PF16114,
PF16121,5.01
PF16122,5.41
PF16123,1.66
PF16124,1.45
PF16134,
PF16158,1.59
PF16159,3.87
PF16164,
PF16165,2.62
PF16171,
PF16172,2.39
PF16174,0.68
PF16176,2.49
PF16177,1.25
PF16178,1.79
PF16179,1.75
PF16180,
PF16181,
PF16182,1.95
PF16183,2.84
PF16184,0.94
PF16185,
PF16186,3.07
PF16187,1.45
PF16188,2.1
PF16189,1.73
PF16190,2.72
PF16191,1.58
PF16192,0.98
PF16193,
PF16195,
PF16197,
PF16198,
PF16199,
PF16200,
PF16201,
PF16202,
PF16203,
PF16204,
PF16205,
PF16206,
PF16207,1.68
PF16208,2.58
PF16209,2.26
PF16210,
PF16211,3.83
PF16212,1.6
PF16213,1.5
PF16214,1.23
PF16218,2.31
PF16273,
PF16274,3.84
PF16275,
PF16276,
PF16278,
PF16279,1.95
PF16282,
PF16294,
PF16297,1.99
PF16300,2.98
PF16311,
PF16317,4.06
PF16320,
PF16322,1.1
PF16332,3.06
PF16347,
PF16350,1.11
PF16360,
PF16363,0.71
PF16366,4.17
PF16367,3.69
PF16368,
PF16381,3.93
PF16399,
PF16413,
PF16414,1.53
PF16415,
PF16417,
PF16418,
PF16420,
PF16421,2.25
PF16422,4.84
PF16423,5.01
PF16450,1.26
PF16453,3.09
PF16454,4.1
PF16455,4.92
PF16457,1.44
PF16470,1.58
PF16471,3.7
PF16474,1.48
PF16482,2.11
PF16484,3.21
PF16486,3.44
PF16487,4.91
PF16488,3.47
PF16489,0.87
PF16491,
PF16492,2.1
PF16493,3.89
PF16494,3.16
PF16495,4.37
PF16496,4.16
PF16497,1.9
PF16498,3.74
PF16499,3.23
PF16500,0.6
PF16501,
PF16503,
PF16507,
PF16508,
PF16511,2.09
PF16512,2.57
PF16515,1.65
PF16516,1.28
PF16517,1.9
PF16519,2.6
PF16521,
PF16523,
PF16526,2.37
PF16528,
PF16529,
PF16531,
PF16533,4.21
PF16534,4.31
PF16540,
PF16543,1.24
PF16544,
PF16545,3.17
PF16546,2.67
PF16550,
PF16551,
PF16553,2.63
PF16556,1.13
PF16557,4.63
PF16558,
PF16559,3.27
PF16561,4.78
PF16562,3.56
PF16563,3.48
PF16564,3.16
PF16565,
PF16566,3.57
PF16568,3.55
PF16573,
PF16574,
PF16575,0.99
PF16577,
PF16578,1.35
PF16579,4.31
PF16589,0.58
PF16597,1.64
PF16598,
PF16599,
PF16600,1.79
PF16601,
PF16602,
PF16605,
PF16606,
PF16607,
PF16608,2.37
PF16609,2.71
PF16610,
PF16611,
PF16612,
PF16613,
PF16614,4.1
PF16615,1.09
PF16616,1.34
PF16617,
PF16618,
PF16619,2.64
PF16620,
PF16621,4.97
PF16622,2.76
PF16623,
PF16624,
PF16625,
PF16626,
PF16629,1.47
PF16630,
PF16631,
PF16632,2.72
PF16633,
PF16634,
PF16635,
PF16636,
PF16637,
PF16641,2.82
PF16642,
PF16644,1.5
PF16646,2.37
PF16647,
PF16648,
PF16649,
PF16650,
PF16652,4.31
PF16653,
PF16656,
PF16660,
PF16661,1.09
PF16662,
PF16663,1.17
PF16664,1.86
PF16665,1.85
PF16666,
PF16667,
PF16669,
PF16672,
PF16673,1.47
PF16674,2.33
PF16675,2.14
PF16676,3.59
PF16678,
PF16679,
PF16680,1.99
PF16681,
PF16682,
PF16685,
PF16686,
PF16687,
PF16689,3.69
PF16690,
PF16692,
PF16696,
PF16698,
PF16699,
PF16700,
PF16704,4.7
PF16705,
PF16706,
PF16716,
PF16717,
PF16725,
PF16726,
PF16727,
PF16735,
PF16737,
PF16739,0.63
PF16740,
PF16741,1.93
PF16742,
PF16744,
PF16746,1.22
PF16748,
PF16752,
PF16755,
PF16756,
PF16757,2.01
PF16759,
PF16764,
PF16766,
PF16768,
PF16769,
PF16770,1.21
PF16772,
PF16776,
PF16780,
PF16783,
PF16788,0.61
PF16791,
PF16794,3.32
PF16799,
PF16801,
PF16808,
PF16832,
PF16833,
PF16835,
PF16837,
PF16840,
PF16854,
PF16858,
PF16860,
PF16866,4.1
PF16869,
PF16870,2.6
PF16876,3.56
PF16878,2.89
PF16879,2.9
PF16880,3.32
PF16881,
PF16884,1.38
PF16885,1.95
PF16886,
PF16891,3.89
PF16897,2.54
PF16898,4.44
PF16899,0.84
PF16900,
PF16901,
PF16905,3.87
PF16906,5.05
PF16907,2.23
PF16916,1.6
PF16920,2.16
PF16921,
PF16922,
PF16923,
PF16953,
PF16954,0.6
PF16959,2.41
PF16969,
PF16975,3.13
PF16978,
PF16979,
PF17004,
PF17034,
PF17035,4.65
PF17039,2.14
PF17045,1.66
PF17047,3.2
PF17048,5.37
PF17054,2.02
PF17057,1.82
PF17061,
PF17065,
PF17066,
PF17069,1.49
PF17085,
PF17095,2.84
PF17098,
PF17101,
PF17102,
PF17103,
PF17105,3.05
PF17120,
PF17121,
PF17135,
PF17136,
PF17144,
PF17146,
PF17169,
PF17171,1.76
PF17172,
PF17177,0.07
PF17180,
PF17189,
PF17205,2.45
PF17207,1.33
PF17208,1.07
PF17211,
PF17213,
PF17215,1.38
PF17216,1.37
PF17217,2.53
PF17218,2.7
PF17219,4.21
PF17221,
PF17226,2.49
PF17229,5.06
PF17256,
PF17284,1.64
PF17285,
PF17286,
PF17291,3.32
PF17292,
PF17297,3.93
PF17307,
PF17333,
PF17387,
PF17391,
PF17392,
PF17403,
PF17404,
PF17405,
PF17406,
PF17407,
PF17408,
PF17450,0.53
PF17489,
PF17490,2.28
PF17517,
PF17653,
PF17654,2.62
PF17655,2.61
PF17658,
PF17659,
PF17661,0.85
PF17662,
PF17663,
PF17664,
PF17665,
PF17666,
PF17669,
PF17670,
PF17671,
PF17672,
PF17673,
PF17674,0.96
PF17675,2.9
PF17677,0.37
PF17681,0.6
PF17682,
PF17683,
PF17685,
PF17686,
PF17688,
PF17690,
PF17692,
PF17694,
PF17695,
PF17696,
PF17697,
PF17698,
PF17699,
PF17701,
PF17702,
PF17703,
PF17704,
PF17706,
PF17707,
PF17708,0.71
PF17710,
PF17711,
PF17712,
PF17713,
PF17714,
PF17716,
PF17717,
PF17718,
PF17719,
PF17720,
PF17721,
PF17722,
PF17724,
PF17725,4.09
PF17729,
PF17730,
PF17731,
PF17732,
PF17733,
PF17734,2.88
PF17736,0.75
PF17737,
PF17738,
PF17739,
PF17740,
PF17741,
PF17742,
PF17743,
PF17744,
PF17745,
PF17749,
PF17751,1.53
PF17753,
PF17756,
PF17759,
PF17763,
PF17767,
PF17771,2.5
PF17772,3.31
PF17773,
PF17776,0.91
PF17777,2.41
PF17778,
PF17779,1.24
PF17780,2.23
PF17781,
PF17786,
PF17787,2.03
PF17789,0.86
PF17790,0.59
PF17791,1.55
PF17793,4.34
PF17794,1.9
PF17795,
PF17796,
PF17797,
PF17798,
PF17799,
PF17802,5.05
PF17807,4.19
PF17809,3.63
PF17811,2.76
PF17812,
PF17813,
PF17814,1.58
PF17817,3.5
PF17818,2.0
PF17819,
PF17820,1.69
PF17821,
PF17822,
PF17823,
PF17824,
PF17825,
PF17826,5.1
PF17827,
PF17830,1.97
PF17832,2.32
PF17833,
PF17835,
PF17838,2.24
PF17840,2.0
PF17846,1.86
PF17848,
PF17849,1.9
PF17852,1.03
PF17855,1.34
PF17856,1.79
PF17857,2.12
PF17862,1.66
PF17865,
PF17867,0.28
PF17869,
PF17870,
PF17872,
PF17875,
PF17877,
PF17887,2.21
PF17888,1.67
PF17889,0.43
PF17900,1.33
PF17902,2.06
PF17903,
PF17904,3.09
PF17906,1.2
PF17907,3.32
PF17908,
PF17911,
PF17913,1.89
PF17916,5.14
PF17919,0.91
PF17921,1.42
PF17927,
PF17942,2.41
PF17949,
PF17950,
PF17956,
PF17958,2.24
PF17959,3.89
PF17960,1.42
PF17968,
PF17971,1.82
PF17976,
PF17978,
PF17979,
PF17980,2.82
PF17981,
PF17982,3.61
PF17988,2.46
PF18001,
PF18004,
PF18005,
PF18012,2.5
PF18016,2.0
PF18017,
PF18018,
PF18020,2.0
PF18026,
PF18027,2.15
PF18028,
PF18031,1.93
PF18035,2.04
PF18036,
PF18037,
PF18038,2.11
PF18039,2.71
PF18044,3.29
PF18048,
PF18049,
PF18051,
PF18055,
PF18072,
PF18076,
PF18077,
PF18084,
PF18086,4.21
PF18091,
PF18097,
PF18098,
PF18100,3.58
PF18101,
PF18102,3.13
PF18104,1.88
PF18108,2.1
PF18109,2.12
PF18110,
PF18111,2.12
PF18112,3.09
PF18114,
PF18115,
PF18116,1.96
PF18118,2.2
PF18119,1.54
PF18121,
PF18122,
PF18124,3.84
PF18127,
PF18129,
PF18130,
PF18131,
PF18136,
PF18137,
PF18139,2.25
PF18140,
PF18141,
PF18147,
PF18148,2.92
PF18149,
PF18150,3.65
PF18151,0.77
PF18162,
PF18190,
PF18192,
PF18193,4.69
PF18198,2.27
PF18199,1.4
PF18201,1.0
PF18207,
PF18210,
PF18212,2.23
PF18253,4.99
PF18256,
PF18262,
PF18263,
PF18264,6.0
PF18265,
PF18266,
PF18267,
PF18278,
PF18279,
PF18282,
PF18289,
PF18290,
PF18292,0.53
PF18293,2.53
PF18295,
PF18296,1.71
PF18300,
PF18307,
PF18308,3.64
PF18323,
PF18326,2.7
PF18332,
PF18334,
PF18336,4.65
PF18345,3.11
PF18346,2.18
PF18358,
PF18359,
PF18360,4.37
PF18362,3.2
PF18366,4.28
PF18371,2.3
PF18372,3.15
PF18373,1.86
PF18375,3.33
PF18376,
PF18377,1.61
PF18379,2.24
PF18382,2.83
PF18383,
PF18384,5.42
PF18385,3.82
PF18386,4.54
PF18387,2.76
PF18391,
PF18392,3.1
PF18394,1.09
PF18396,2.46
PF18397,2.44
PF18400,2.76
PF18401,2.73
PF18402,2.52
PF18403,2.18
PF18404,4.78
PF18408,4.19
PF18409,
PF18410,1.67
PF18411,3.69
PF18414,3.65
PF18418,
PF18420,
PF18422,
PF18424,
PF18428,
PF18432,
PF18434,
PF18436,4.21
PF18437,
PF18439,
PF18440,
PF18442,
PF18445,
PF18447,
PF18450,
PF18452,1.09
PF18453,
PF18455,
PF18459,
PF18461,
PF18463,
PF18464,
PF18474,
PF18479,
PF18485,
PF18486,
PF18487,
PF18503,
PF18517,0.44
PF18521,
PF18552,
PF18553,
PF18554,
PF18561,2.69
PF18567,1.66
PF18568,2.21
PF18569,
PF18574,1.77
PF18577,
PF18580,1.14
PF18581,1.35
PF18584,2.37
PF18587,
PF18589,0.34
PF18594,
PF18597,
PF18606,2.62
PF18608,
PF18611,1.04
PF18613,
PF18617,
PF18619,
PF18633,
PF18635,1.95
PF18658,1.56
PF18694,
PF18695,0.78
PF18696,1.28
PF18699,
PF18700,3.95
PF18703,
PF18704,
PF18706,
PF18707,
PF18716,
PF18717,
PF18720,3.92
PF18727,2.57
PF18738,
PF18755,0.69
PF18770,
PF18771,
PF18772,
PF18773,
PF18774,
PF18775,
PF18777,
PF18779,
PF18782,2.55
PF18784,
PF18786,0.38
PF18787,
PF18797,3.36
PF18800,
PF18806,
PF18808,4.3
PF18816,
PF18826,
PF18829,4.51
PF18831,
PF18837,
PF18861,0.66
PF18872,4.64
PF18875,3.55
PF18876,2.67
PF18890,
PF18891,
PF18911,
PF18913,4.17
PF18972,
PF18995,1.3
PF19016,
PF19018,2.38
PF19026,3.43
PF19028,2.18
PF19030,1.85
PF19031,1.3
PF19032,2.09
PF19033,0.98
PF19035,3.5
PF19036,0.69
PF19037,0.36
PF19038,0.58
PF19039,2.39
PF19046,5.07
PF19047,1.95
PF19052,3.17
PF19055,2.64
PF19056,1.81
PF19057,1.69
PF19088,2.7
PF19179,1.41
PF19188,1.86
PF19193,1.29
PF19221,2.14
PF19236,2.52
PF19252,
PF19256,2.41
PF19269,
PF19270,
PF19272,1.73
PF19273,
PF19274,5.15
PF19277,0.45
PF19278,
PF19279,
PF19280,1.38
PF19281,4.17
PF19282,
PF19283,
PF19284,
PF19285,
PF19286,1.86
PF19292,2.76
PF19302,
PF19303,0.84
PF19304,
PF19305,
PF19309,1.8
PF19311,1.84
PF19314,2.05
PF19316,
PF19317,4.9
PF19318,
PF19321,
PF19323,
PF19324,
PF19325,
PF19326,3.32
PF19329,1.61
PF19330,
PF19332,
PF19333,
PF19334,
PF19336,
PF19337,
PF19338,
PF19339,
PF19340,
PF19341,
PF19418,
PF19420,
PF19421,2.78
PF19422,1.65
PF19423,
PF19424,
PF19426,3.58
PF19427,
PF19428,
PF19430,
PF19431,
PF19432,
PF19433,
PF19434,
PF19435,
PF19437,
PF19438,
PF19439,
PF19440,2.37
PF19441,3.03
PF19442,
PF19444,
PF19445,
PF19518,2.05
PF19520,3.09
PF19525,2.75
PF19532,1.94
PF19533,
PF19536,
PF19548,1.69
PF19566,
PF19627,2.76
PF19675,
PF19687,
PF19699,2.54
PF19704,
PF19710,
PF19712,
PF19718,
PF19722,2.14
PF19725,
PF19729,
PF19737,
PF19743,2.4
PF19745,
PF19913,
PF19914,
PF20010,1.61
PF20023,0.23
PF20053,
PF20067,
PF20143,
PF20144,3.45
PF20145,3.62
PF20165,4.42
PF20166,1.0
PF20168,3.53
PF20170,2.5
PF20173,2.52
PF20175,
PF20179,0.75
PF20180,
PF20206,
PF20210,3.32
PF20252,2.6
PF20256,3.34
PF20258,
PF20259,
PF20262,
PF20266,1.17
PF20267,4.14
PF20268,
PF20302,2.19
PF20309,2.88
PF20406,3.49
PF20408,0.72
PF20412,1.71
PF20413,
PF20416,
PF20417,
PF20421,1.39
PF20422,1.76
PF20425,1.43
PF20426,1.93
PF20427,
PF20433,1.8
PF20443,0.08
PF20468,
PF20470,0.55
PF20478,
PF20479,
PF20490,2.37
PF20491,
PF20492,1.93
PF20500,
PF20502,
PF20504,
PF20510,
PF20511,
PF20512,
PF20514,
PF20517,
PF20518,
PF20519,1.6
PF20520,2.43
PF20588,
PF20624,3.09
PF20625,
PF20626,2.9
PF20627,3.29
PF20634,
PF20635,
PF20636,
PF20637,
PF20638,
PF20641,
PF20642,
PF20643,
PF20644,
PF20645,
PF20649,
PF20651,3.86
PF20652,
PF20653,
PF20654,
PF20655,
PF20662,
PF20663,
PF20665,
PF20666,
PF20667,
PF20669,
PF20671,
PF20688,2.01
PF20691,3.85
PF20692,2.3
PF20694,3.78
PF20718,
PF20719,
PF20721,
PF20723,4.5
PF20741,
PF20742,
PF20743,
PF20750,4.3
PF20770,
PF20771,1.76
PF20772,
PF20783,
PF20784,
PF20789,
PF20801,1.83
PF20804,
PF20805,1.0
PF20806,0.84
PF20808,
PF20809,
PF20810,
PF20811,
PF20825,
PF20826,2.84
PF20827,
PF20838,5.0
PF20844,2.66
PF20845,
PF20846,2.71
PF20847,
PF20853,
PF20854,
PF20864,4.25
PF20865,1.47
PF20867,
PF20868,1.85
PF20869,3.83
PF20870,1.8
PF20871,4.49
PF20878,3.17
PF20884,3.13
PF20885,5.3
PF20886,2.65
PF20887,2.71
PF20902,
PF20908,
PF20910,
PF20912,
PF20917,
PF20920,
PF20922,
PF20923,
PF20924,
PF20925,
PF20926,
PF20927,
PF20929,2.08
PF20930,
PF20931,
PF20932,
PF20936,
PF20946,
PF20960,
PF20965,2.66
PF20974,0.79
PF20979,
PF20981,
PF20985,
PF20989,2.95
PF20996,
PF20998,
PF21000,
PF21002,2.28
PF21007,
PF21008,2.94
PF21009,1.78
PF21010,1.44
PF21013,
PF21014,1.82
PF21019,2.58
PF21020,1.83
PF21021,2.04
PF21022,2.51
PF21023,
PF21026,2.68
PF21029,
PF21030,
PF21031,
PF21032,2.1
PF21033,1.91
PF21034,
PF21035,
PF21037,
PF21038,
PF21039,
PF21040,
PF21041,0.51
PF21044,
PF21045,
PF21047,0.65
PF21049,
PF21050,
PF21051,
PF21052,4.25
PF21054,0.82
PF21055,2.64
PF21056,1.77
PF21057,
PF21058,5.09
PF21059,
PF21071,4.76
PF21089,
PF21091,
PF21092,
PF21093,
PF21094,
PF21097,2.06
PF21098,2.51
PF21099,1.35
PF21103,
PF21108,
PF21114,2.65
PF21115,4.09
PF21116,1.1
PF21119,2.97
PF21122,4.27
PF21123,
PF21125,1.79
PF21126,2.91
PF21127,3.17
PF21128,
PF21131,
PF21136,
PF21137,
PF21138,
PF21143,
PF21144,
PF21145,5.1
PF21146,2.97
PF21147,4.0
PF21148,2.18
PF21149,
PF21151,
PF21153,
PF21154,
PF21161,3.18
PF21162,
PF21165,
PF21166,
PF21169,
PF21170,
PF21171,
PF21174,
PF21177,1.33
PF21178,
PF21180,
PF21182,1.54
PF21183,
PF21188,
PF21192,
PF21193,
PF21195,2.95
PF21198,
PF21199,1.63
PF21200,
PF21202,
PF21203,
PF21206,4.97
PF21207,
PF21208,
PF21215,
PF21219,
PF21222,3.52
PF21223,
PF21225,3.46
PF21227,2.52
PF21229,
PF21233,
PF21235,
PF21236,
PF21237,
PF21238,
PF21240,
PF21242,
PF21243,
PF21245,
PF21246,2.37
PF21251,
PF21255,3.67
PF21257,
PF21260,0.81
PF21261,
PF21262,
PF21264,
PF21266,
PF21267,2.77
PF21271,2.07
PF21272,2.29
PF21273,2.24
PF21276,2.67
PF21282,
PF21283,2.51
PF21284,
PF21286,
PF21287,
PF21288,
PF21289,
PF21290,2.72
PF21292,2.11
PF21296,
PF21297,2.31
PF21298,
PF21299,
PF21308,
PF21309,
PF21310,3.49
PF21314,1.58
PF21315,
PF21316,
PF21317,1.7
PF21318,
PF21319,3.33
PF21322,4.31
PF21323,3.87
PF21324,
PF21325,
PF21326,3.94
PF21330,
PF21333,2.15
PF21335,
PF21336,
PF21339,1.5
PF21341,
PF21343,1.31
PF21353,2.24
PF21354,2.24
PF21355,2.71
PF21357,
PF21358,5.7
PF21361,4.77
PF21362,3.91
PF21363,3.48
PF21364,4.89
PF21365,2.34
PF21366,2.89
PF21367,
PF21369,
PF21371,
PF21373,
PF21375,
PF21376,2.46
PF21381,2.62
PF21382,
PF21383,
PF21385,3.9
PF21386,
PF21388,1.41
PF21389,3.24
PF21392,
PF21395,
PF21399,
PF21402,
PF21403,1.43
PF21404,
PF21405,
PF21406,
PF21408,0.48
PF21413,
PF21417,
PF21436,
PF21459,
PF21460,
PF21467,3.05
PF21471,1.34
PF21473,4.62
PF21477,1.65
PF21478,
PF21479,2.93
PF21481,4.74
PF21485,5.18
PF21494,2.93
PF21505,
PF21516,
PF21520,2.9
PF21521,
PF21524,2.3
PF21528,1.81
PF21530,
PF21532,
PF21533,3.94
PF21536,
PF21538,
PF21539,
PF21541,
PF21547,
PF21548,
PF21549,1.29
PF21581,4.45
PF21587,
PF21588,
PF21589,
PF21590,
PF21594,
PF21599,
PF21600,0.55
PF21605,0.89
PF21632,
PF21633,
PF21634,1.26
PF21635,
PF21636,
PF21638,
PF21639,
PF21646,
PF21669,
PF21670,
PF21672,0.35
PF21673,
PF21674,
PF21680,
PF21692,3.48
PF21696,2.26
PF21700,4.32
PF21701,
PF21704,
PF21708,
PF21711,
PF21712,1.29
PF21717,
PF21718,0.64
PF21719,
PF21720,
PF21728,
PF21730,
PF21731,3.54
PF21744,3.67
PF21771,
PF21772,
PF21773,1.27
PF21787,
PF21788,
PF21789,
PF21792,4.32
PF21794,
PF21797,2.25
PF21800,
PF21801,3.77
PF21823,
PF21824,4.77
PF21854,
PF21855,
PF21865,1.15
PF21870,
PF21875,1.68
PF21877,
PF21883,
PF21884,1.45
PF21885,
PF21886,
PF21890,4.48
PF21892,
PF21895,
PF21896,0.79
PF21901,0.38
PF21909,1.83
PF21913,
PF21924,
PF21925,
PF21928,
PF21933,
PF21936,
PF21938,3.67
PF21945,
PF21948,0.35
PF21949,
PF21950,
PF21951,
PF21952,
PF21954,
PF21960,1.22
PF21964,
PF21970,
PF21971,
PF21972,1.12
PF21974,
PF21975,
PF21976,
PF21978,
PF21985,
PF21989,0.93
PF21990,1.55
PF21998,2.47
PF21999,1.42
PF22001,
PF22002,
PF22004,
PF22005,
PF22009,
PF22012,1.73
PF22030,
PF22037,
PF22042,0.12
PF22050,
PF22060,
PF22061,3.72
PF22062,
PF22064,
PF22065,
PF22066,
PF22067,
PF22068,
PF22069,
PF22070,
PF22073,
PF22074,
PF22076,
PF22078,
PF22099,
PF22110,
PF22117,
PF22151,
PF22191,2.51
PF22195,
PF22198,
PF22215,
PF22241,0.38
PF22248,
PF22249,
PF22257,
PF22259,
PF22261,
PF22286,
PF22298,
PF22314,1.95
PF22327,3.3
PF22330,
PF22352,1.54
PF22379,
PF22435,
PF22441,3.65
PF22456,
PF22458,
PF22461,
PF22466,
PF22486,1.13
PF22493,
PF22516,
PF22524,2.37
PF22527,
PF22528,1.05
PF22534,
PF22536,
PF22540,
PF22543,
PF22544,0.61
PF22562,1.85
PF22566,1.15
PF22567,
PF22572,3.55
PF22573,
PF22574,
PF22580,
PF22581,
PF22584,
PF22586,2.0
PF22589,
PF22591,
PF22593,
PF22594,2.52
PF22595,
PF22597,1.54
PF22600,1.1
PF22601,5.65
PF22602,3.74
PF22603,4.2
PF22605,
PF22606,
PF22611,
PF22614,1.03
PF22622,
PF22623,3.76
PF22624,
PF22627,
PF22628,3.83
PF22631,2.26
PF22634,
PF22645,
PF22646,1.46
PF22648,
PF22661,5.03
PF22666,
PF22667,1.34
PF22669,1.73
PF22675,2.45
PF22687,
PF22689,
PF22691,
PF22697,0.97
PF22699,1.04
PF22700,
PF22705,1.64
PF22706,0.43
PF22725,1.72
PF22732,
PF22749,2.28
PF22766,
PF22770,
PF22774,
PF22777,
PF22779,
PF22781,
PF22782,
PF22784,1.38
PF22785,2.06
PF22788,
PF22794,1.72
PF22795,
PF22821,0.74
PF22824,
PF22830,
PF22831,
PF22833,
PF22834,
PF22838,
PF22840,
PF22841,
PF22843,
PF22844,
PF22846,
PF22849,
PF22850,1.46
PF22851,
PF22854,1.4
PF22855,
PF22873,
PF22878,
PF22883,
PF22890,
PF22891,
PF22892,
PF22894,
PF22898,5.47
PF22899,
PF22900,2.64
PF22901,1.73
PF22902,5.08
PF22904,2.82
PF22907,
PF22908,4.03
PF22911,
PF22912,
PF22913,
PF22914,1.28
PF22916,
PF22919,1.16
PF22921,
PF22923,2.47
PF22924,1.55
PF22927,
PF22928,
PF22929,
PF22930,5.08
PF22931,3.05
PF22934,
PF22935,
PF22937,
PF22940,
PF22941,1.87
PF22944,1.49
PF22945,
PF22946,
PF22947,
PF22948,
PF22949,
PF22951,
PF22955,
PF22956,1.36
PF22957,1.29
PF22958,
PF22959,2.6
PF22960,1.84
PF22961,
PF22962,2.6
PF22963,2.5
PF22964,2.09
PF22965,
PF22967,2.68
PF22968,4.25
PF22969,3.06
PF22971,2.03
PF22972,3.92
PF22975,2.29
PF22976,2.13
PF22981,
PF22983,
PF22984,
PF22985,0.63
PF22986,2.01
PF22987,1.57
PF22988,1.86
PF22989,1.97
PF22990,
PF22999,
PF23001,
PF23002,3.52
PF23004,3.58
PF23009,
PF23010,3.07
PF23011,3.11
PF23012,2.1
PF23013,
PF23014,2.66
PF23015,3.97
PF23021,
PF23022,
PF23023,1.16
PF23024,4.58
PF23025,0.64
PF23028,
PF23030,3.72
PF23031,3.13
PF23032,2.92
PF23035,4.82
PF23036,
PF23037,
PF23039,1.55
PF23040,3.27
PF23042,
PF23043,
PF23044,
PF23046,
PF23048,
PF23050,1.96
PF23052,1.84
PF23053,
PF23054,1.98
PF23057,
PF23058,
PF23066,
PF23075,2.24
PF23077,
PF23078,3.25
PF23079,4.56
PF23081,2.23
PF23082,1.66
PF23083,2.73
PF23084,
PF23085,1.42
PF23086,
PF23087,2.8
PF23089,3.22
PF23090,
PF23091,4.08
PF23092,2.19
PF23093,3.26
PF23094,
PF23096,
PF23097,
PF23098,0.49
PF23099,
PF23101,
PF23102,
PF23103,
PF23104,
PF23105,2.67
PF23106,3.21
PF23107,
PF23108,
PF23109,
PF23110,4.15
PF23113,
PF23116,
PF23122,
PF23123,1.76
PF23128,
PF23134,
PF23135,
PF23138,0.9
PF23141,5.32
PF23142,0.78
PF23143,
PF23144,2.42
PF23145,1.75
PF23146,
PF23150,
PF23154,
PF23160,2.71
PF23165,4.83
PF23168,3.29
PF23170,2.27
PF23171,3.29
PF23172,3.47
PF23175,
PF23178,5.18
PF23183,
PF23187,
PF23188,4.02
PF23191,
PF23192,5.27
PF23193,5.3
PF23194,5.01
PF23195,3.46
PF23198,3.24
PF23202,
PF23203,3.04
PF23204,3.23
PF23206,
PF23208,
PF23210,1.19
PF23211,
PF23215,
PF23219,1.13
PF23220,
PF23221,1.05
PF23222,1.57
PF23223,
PF23224,
PF23225,1.8
PF23226,
PF23227,0.79
PF23230,
PF23231,0.98
PF23233,
PF23240,0.61
PF23241,1.68
PF23242,
PF23243,
PF23244,3.23
PF23245,
PF23246,0.66
PF23248,
PF23249,
PF23250,
PF23251,
PF23252,
PF23253,
PF23254,0.91
PF23260,3.3
PF23261,4.76
PF23263,0.88
PF23265,0.57
PF23267,2.91
PF23268,1.82
PF23271,1.68
PF23277,
PF23278,1.96
PF23281,
PF23283,2.79
PF23284,
PF23287,
PF23288,
PF23289,1.53
PF23290,
PF23291,
PF23294,1.21
PF23295,
PF23298,
PF23301,3.13
PF23302,
PF23304,
PF23307,
PF23308,2.98
PF23312,2.96
PF23313,
