Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF06614,1.0,,0.0
PF06617,0.46,1.27,0.31
PF06621,0.6,0.59,0.04
PF06623,0.8,3.62,0.09
PF06624,0.95,4.47,0.0
PF06625,0.79,3.28,0.02
PF06628,1.0,,0.0
PF06632,1.0,,0.0
PF06637,1.0,,0.0
PF06638,0.86,3.91,0.0
PF06644,1.0,,0.0
PF06645,1.0,,0.0
PF06657,0.71,2.12,0.0
PF06658,1.0,,0.0
PF06662,1.0,,0.0
PF06663,0.63,3.13,0.23
PF06664,0.59,0.48,0.03
PF06668,0.49,1.3,0.05
PF06677,1.0,,0.0
PF06679,0.47,1.26,0.27
PF06682,1.0,,0.0
PF06699,1.0,,0.0
PF06701,0.63,2.82,0.07
PF06702,0.69,2.67,0.02
PF06703,1.0,,0.0
PF06726,1.0,,0.0
PF06728,1.0,,0.0
PF06729,1.0,,0.0
PF06730,1.0,,0.0
PF06732,1.0,,0.0
PF06733,0.64,2.21,0.04
PF06736,0.64,1.15,0.0
PF06741,0.87,3.88,0.01
PF06743,0.45,0.86,0.03
PF06747,0.41,1.11,0.03
PF06752,0.69,1.89,0.05
PF06758,0.73,3.14,0.03
PF06762,0.42,1.98,0.43
PF06773,1.0,,0.0
PF06775,1.0,,0.0
PF06777,1.0,,0.0
PF06783,1.0,,0.0
PF06784,1.0,,0.0
PF06789,0.64,1.69,0.08
PF06803,1.0,,0.0
PF06807,1.0,,0.0
PF06809,1.0,,0.0
PF06814,0.43,1.51,0.23
PF06816,0.64,2.25,0.04
PF06817,0.98,5.0,0.01
PF06818,0.48,2.24,0.28
PF06821,1.0,,0.0
PF06825,0.7,2.2,0.01
PF06827,1.0,,0.0
PF06831,0.64,1.13,0.03
PF06839,0.53,2.34,0.06
PF06840,1.0,,0.0
PF06842,0.69,2.03,0.01
PF06858,1.0,,0.0
PF06859,0.62,1.4,0.04
PF06862,1.0,,0.0
PF06870,1.0,,0.0
PF06875,1.0,,0.0
PF06881,0.8,3.31,0.02
PF06883,1.0,,0.0
PF06886,0.55,0.74,0.22
PF06888,0.71,2.37,0.0
PF06905,1.0,,0.0
PF06907,0.65,1.51,0.01
PF06910,1.0,,0.0
PF06911,1.0,,0.0
PF06916,0.65,1.36,0.01
PF06920,0.46,1.57,0.12
PF06936,1.0,,0.0
PF06937,1.0,,0.0
PF06941,0.79,3.24,0.01
PF06951,0.72,2.89,0.02
PF06954,0.75,3.01,0.01
PF06957,1.0,,0.0
PF06959,1.0,,0.0
PF06963,1.0,,0.0
PF06969,1.0,,0.0
PF06978,0.5,,0.5
PF06979,0.41,-0.19,0.15
PF06984,1.0,,0.0
PF06989,1.0,,0.0
PF06990,0.47,1.85,0.23
PF06991,1.0,,0.0
PF07000,1.0,,0.0
PF07001,0.73,3.06,0.06
PF07002,0.73,3.33,0.02
PF07004,0.38,2.13,0.33
PF07010,1.0,,0.0
PF07019,0.57,0.26,0.06
PF07034,1.0,,0.0
PF07035,1.0,,0.0
PF07039,1.0,,0.0
PF07047,1.0,,0.0
PF07051,0.7,2.42,0.01
PF07052,1.0,,0.0
PF07061,1.0,,0.0
PF07064,1.0,,0.0
PF07065,1.0,,0.0
PF07074,1.0,,0.0
PF07078,1.0,,0.0
PF07084,0.68,2.01,0.06
PF07086,1.0,,0.0
PF07092,0.65,2.05,0.01
PF07093,1.0,,0.0
PF07096,1.0,,0.0
PF07106,1.0,,0.0
PF07111,1.0,,0.0
PF07114,0.65,1.24,0.01
PF07139,0.72,2.0,0.01
PF07140,1.0,,0.0
PF07142,0.79,4.0,0.09
PF07145,0.6,2.19,0.07
PF07147,0.53,1.06,0.4
PF07156,0.71,2.16,0.0
PF07159,0.55,2.01,0.15
PF07160,1.0,,0.0
PF07162,0.55,1.21,0.03
PF07163,1.0,,0.0
PF07175,1.0,,0.0
PF07177,0.46,1.33,0.04
PF07189,1.0,,0.0
PF07192,0.89,4.03,0.01
PF07200,0.58,1.5,0.01
PF07213,0.52,1.83,0.46
PF07221,1.0,,0.0
PF07222,1.0,,0.0
PF07225,1.0,,0.0
PF07228,1.0,,0.0
PF07258,0.39,0.9,0.04
PF07259,1.0,,0.0
PF07260,1.0,,0.0
PF07263,1.0,,0.0
PF07264,1.0,,0.0
PF07281,0.92,4.75,0.0
PF07286,1.0,,0.0
PF07289,1.0,,0.0
PF07292,0.55,1.33,0.02
PF07297,1.0,,0.0
PF07303,0.56,1.88,0.0
PF07304,1.0,,0.0
PF07324,0.99,4.86,0.0
PF07326,1.0,,0.0
PF07334,0.59,0.76,0.05
PF07347,1.0,,0.0
PF07353,1.0,,0.0
PF07354,0.67,1.66,0.01
PF07359,1.0,,0.0
PF07392,1.0,,0.0
PF07393,1.0,,0.0
PF07400,1.0,,0.0
PF07412,0.58,2.19,0.31
PF07421,1.0,,0.0
PF07426,1.0,,0.0
PF07443,0.7,2.18,0.0
PF07448,1.0,,0.0
PF07452,0.5,0.7,0.14
PF07458,0.64,2.7,0.06
PF07469,0.56,1.32,0.01
PF07474,0.55,1.35,0.02
PF07479,0.9,4.33,0.0
PF07491,1.0,,0.0
PF07496,0.55,2.33,0.07
PF07500,0.54,1.63,0.04
PF07502,0.49,1.31,0.1
PF07521,0.56,1.53,0.03
PF07522,0.46,1.32,0.26
PF07524,0.56,1.21,0.03
PF07525,0.51,1.77,0.06
PF07527,0.49,1.74,0.04
PF07528,0.65,2.35,0.02
PF07529,0.57,1.72,0.01
PF07531,0.7,2.53,0.01
PF07533,0.58,2.06,0.03
PF07534,0.51,2.15,0.18
PF07535,0.62,2.88,0.12
PF07539,1.0,,0.0
PF07540,1.0,,0.0
PF07541,1.0,,0.0
PF07542,1.0,,0.0
PF07544,1.0,,0.0
PF07545,0.92,4.4,0.0
PF07546,0.53,2.01,0.06
PF07555,1.0,,0.0
PF07557,1.0,,0.0
PF07558,1.0,,0.0
PF07562,0.55,2.46,0.03
PF07565,0.48,2.24,0.22
PF07569,1.0,,0.0
PF07571,0.63,1.12,0.01
PF07572,1.0,,0.0
PF07574,1.0,,0.0
PF07575,1.0,,0.0
PF07576,1.0,,0.0
PF07593,1.0,,0.0
PF07645,0.45,2.42,0.09
PF07647,0.34,0.68,0.06
PF07648,0.42,1.82,0.11
PF07650,1.0,,0.0
PF07651,0.54,1.21,0.05
PF07653,0.35,1.02,0.09
PF07654,0.38,1.22,0.09
PF07657,0.56,1.81,0.04
PF07662,0.77,3.2,0.0
PF07670,0.8,3.67,0.0
PF07677,0.49,1.59,0.05
PF07678,0.44,1.68,0.17
PF07679,0.33,0.94,0.08
PF07684,0.6,1.66,0.04
PF07686,0.29,0.75,0.18
PF07687,0.46,0.69,0.05
PF07690,0.22,0.11,0.26
PF07691,0.57,0.35,0.11
PF07693,0.6,0.65,0.07
PF07699,0.44,1.83,0.08
PF07700,0.5,1.68,0.26
PF07701,0.44,1.96,0.3
PF07703,0.46,1.19,0.05
PF07706,1.0,,0.0
PF07707,0.38,1.07,0.06
PF07710,0.67,2.39,0.04
PF07711,1.0,,0.0
PF07713,1.0,,0.0
PF07714,0.43,1.53,0.05
PF07716,0.53,1.75,0.03
PF07717,0.4,1.1,0.06
PF07718,1.0,,0.0
PF07719,0.56,0.03,0.0
PF07722,1.0,,0.0
PF07724,0.6,0.65,0.07
PF07728,0.39,0.97,0.19
PF07731,0.53,2.88,0.21
PF07732,0.51,2.39,0.19
PF07738,0.54,1.64,0.03
PF07741,1.0,,0.0
PF07742,0.62,2.56,0.03
PF07743,1.0,,0.0
PF07744,0.46,1.04,0.05
PF07748,0.48,0.9,0.07
PF07749,1.0,,0.0
PF07757,1.0,,0.0
PF07763,0.73,2.45,0.05
PF07766,0.64,1.64,0.01
PF07767,1.0,,0.0
PF07773,0.51,1.07,0.1
PF07774,1.0,,0.0
PF07776,1.0,,0.0
PF07778,1.0,,0.0
PF07779,1.0,,0.0
PF07780,1.0,,0.0
PF07782,0.48,0.63,0.02
PF07786,1.0,,0.0
PF07787,1.0,,0.0
PF07798,0.79,3.07,0.0
PF07803,0.63,2.18,0.01
PF07807,1.0,,0.0
PF07808,1.0,,0.0
PF07809,0.69,1.98,0.0
PF07810,0.57,2.08,0.01
PF07814,1.0,,0.0
PF07815,0.77,3.22,0.05
PF07817,1.0,,0.0
PF07818,1.0,,0.0
PF07819,1.0,,0.0
PF07830,0.74,2.84,0.02
PF07831,1.0,,0.0
PF07834,1.0,,0.0
PF07837,0.53,0.72,0.35
PF07842,0.5,1.05,0.17
PF07847,1.0,,0.0
PF07850,1.0,,0.0
PF07851,0.86,3.93,0.0
PF07855,1.0,,0.0
PF07856,0.88,4.12,0.01
PF07857,1.0,,0.0
PF07859,0.29,1.35,0.46
PF07884,0.74,2.89,0.02
PF07885,0.37,1.36,0.14
PF07888,0.59,1.5,0.21
PF07890,1.0,,0.0
PF07894,0.54,1.79,0.02
PF07896,1.0,,0.0
PF07904,1.0,,0.0
PF07910,0.46,0.92,0.19
PF07912,1.0,,0.0
PF07915,0.54,1.53,0.04
PF07923,0.82,3.5,0.01
PF07926,1.0,,0.0
PF07928,1.0,,0.0
PF07933,0.9,4.31,0.0
PF07934,1.0,,0.0
PF07941,1.0,,0.0
PF07942,1.0,,0.0
PF07946,1.0,,0.0
PF07947,0.68,1.53,0.03
PF07959,0.58,0.31,0.05
PF07962,1.0,,0.0
PF07965,0.46,1.36,0.03
PF07966,0.67,2.63,0.05
PF07970,0.54,1.83,0.18
PF07973,0.53,1.71,0.06
PF07974,0.53,2.97,0.09
PF07975,1.0,6.22,0.0
PF07978,0.54,1.74,0.01
PF07984,0.8,3.48,0.0
PF07985,1.0,,0.0
PF07986,0.55,1.33,0.02
PF07988,0.77,2.83,0.01
PF07989,0.8,3.04,0.02
PF07992,0.4,0.72,0.11
PF07993,0.81,3.38,0.0
PF07994,1.0,,0.0
PF07995,0.65,2.92,0.15
PF07998,1.0,,0.0
PF08005,0.57,2.0,0.04
PF08007,0.7,2.02,0.03
PF08016,0.37,1.03,0.16
PF08022,0.59,2.49,0.06
PF08030,0.58,2.28,0.06
PF08032,1.0,,0.0
PF08033,0.51,1.73,0.08
PF08035,1.0,,0.0
PF08038,1.0,,0.0
PF08039,1.0,,0.0
PF08040,1.0,,0.0
PF08043,0.71,3.41,0.01
PF08059,0.63,2.19,0.01
PF08061,0.64,1.42,0.03
PF08062,0.62,1.47,0.03
PF08063,1.0,,0.0
PF08064,1.0,,0.0
PF08065,0.69,2.72,0.01
PF08066,1.0,,0.0
PF08067,1.0,,0.0
PF08068,1.0,,0.0
PF08069,1.0,,0.0
PF08070,0.63,1.3,0.06
PF08071,1.0,5.54,0.0
PF08072,1.0,,0.0
PF08073,0.92,4.78,0.02
PF08074,0.93,4.65,0.0
PF08075,0.87,4.27,0.0
PF08079,0.62,0.97,0.01
PF08080,0.9,4.56,0.0
PF08081,0.8,3.66,0.0
PF08082,1.0,,0.0
PF08083,1.0,,0.0
PF08084,1.0,,0.0
PF08122,1.0,,0.0
PF08123,1.0,,0.0
PF08127,1.0,,0.0
PF08142,0.62,0.88,0.03
PF08143,0.68,1.52,0.05
PF08144,1.0,,0.0
PF08145,1.0,,0.0
PF08146,1.0,,0.0
PF08147,1.0,,0.0
PF08148,1.0,,0.0
PF08149,1.0,,0.0
PF08150,0.64,2.81,0.03
PF08151,0.64,2.53,0.02
PF08152,0.73,2.34,0.01
PF08153,1.0,,0.0
PF08154,0.58,0.53,0.07
PF08155,1.0,,0.0
PF08156,0.66,0.98,0.03
PF08158,1.0,,0.0
PF08159,0.62,1.22,0.03
PF08161,1.0,,0.0
PF08163,1.0,,0.0
PF08164,1.0,,0.0
PF08165,0.54,1.16,0.08
PF08166,0.62,1.29,0.1
PF08167,1.0,,0.0
PF08168,1.0,,0.0
PF08169,0.73,2.36,0.01
PF08170,1.0,,0.0
PF08172,1.0,,0.0
PF08174,0.58,1.52,0.04
PF08180,0.98,4.34,0.0
PF08190,0.48,0.87,0.1
PF08198,1.0,5.06,0.0
PF08202,1.0,,0.0
PF08204,1.0,,0.0
PF08205,0.31,0.62,0.12
PF08208,1.0,,0.0
PF08209,1.0,,0.0
PF08213,1.0,,0.0
PF08214,0.93,4.83,0.02
PF08216,1.0,,0.0
PF08221,1.0,,0.0
PF08227,1.0,,0.0
PF08231,1.0,,0.0
PF08232,0.79,4.27,0.11
PF08234,1.0,,0.0
PF08235,0.86,4.18,0.0
PF08236,1.0,,0.0
PF08238,0.37,1.02,0.14
PF08240,0.49,2.05,0.19
PF08241,0.47,1.09,0.1
PF08242,0.59,0.32,0.06
PF08243,1.0,,0.0
PF08246,0.55,1.91,0.02
PF08264,0.39,0.59,0.12
PF08265,0.64,1.0,0.0
PF08266,0.55,2.2,0.03
PF08271,0.49,1.21,0.1
PF08282,0.63,2.85,0.13
PF08285,1.0,,0.0
PF08286,1.0,,0.0
PF08288,1.0,,0.0
PF08292,1.0,,0.0
PF08293,1.0,,0.0
PF08294,1.0,,0.0
PF08295,0.65,3.29,0.22
PF08311,0.67,2.08,0.02
PF08312,0.7,2.37,0.02
PF08313,0.64,3.15,0.17
PF08314,1.0,,0.0
PF08315,1.0,,0.0
PF08318,1.0,,0.0
PF08320,1.0,,0.0
PF08321,0.55,1.64,0.13
PF08324,1.0,,0.0
PF08326,0.87,3.84,0.0
PF08327,1.0,,0.0
PF08332,0.91,4.78,0.0
PF08336,0.64,2.01,0.04
PF08337,0.67,2.8,0.02
PF08338,1.0,,0.0
PF08344,0.74,3.26,0.0
PF08347,0.66,2.58,0.06
PF08351,1.0,,0.0
PF08355,0.75,2.89,0.01
PF08356,0.84,3.78,0.01
PF08357,0.38,0.86,0.2
PF08365,1.0,,0.0
PF08366,0.66,2.5,0.01
PF08367,1.0,,0.0
PF08368,0.43,0.76,0.1
PF08372,0.78,3.43,0.05
PF08373,0.48,1.36,0.05
PF08374,0.63,2.33,0.05
PF08375,1.0,,0.0
PF08377,1.0,,0.0
PF08383,0.78,3.14,0.0
PF08384,1.0,,0.0
PF08385,0.32,0.82,0.24
PF08389,0.4,0.6,0.05
PF08391,1.0,,0.0
PF08393,0.46,1.41,0.01
PF08397,0.52,1.42,0.01
PF08399,0.61,2.25,0.04
PF08403,0.62,2.52,0.1
PF08409,0.6,2.37,0.08
PF08412,0.91,4.57,0.02
PF08416,0.47,1.17,0.03
PF08418,1.0,,0.0
PF08423,0.45,1.16,0.1
PF08424,1.0,,0.0
PF08427,1.0,,0.0
PF08429,0.67,2.48,0.02
PF08430,0.56,1.38,0.12
PF08433,0.56,0.77,0.22
PF08434,0.74,3.08,0.01
PF08441,0.34,0.81,0.13
PF08442,0.75,2.42,0.0
PF08443,0.92,4.68,0.0
PF08444,0.6,1.85,0.0
PF08447,0.47,1.52,0.07
PF08449,0.48,0.79,0.06
PF08450,1.0,,0.0
PF08451,1.0,,0.0
PF08454,0.68,3.02,0.02
PF08466,0.87,4.07,0.01
PF08473,0.53,1.51,0.04
PF08474,0.48,2.21,0.3
PF08477,0.46,0.91,0.06
PF08487,0.53,1.5,0.01
PF08490,1.0,,0.0
PF08491,1.0,,0.0
PF08492,1.0,,0.0
PF08499,0.87,3.97,0.0
PF08504,0.79,3.68,0.03
PF08506,0.5,1.49,0.27
PF08510,1.0,,0.0
PF08511,1.0,,0.0
PF08512,0.6,0.78,0.05
PF08513,0.58,1.97,0.04
PF08514,0.85,4.05,0.01
PF08515,0.8,3.52,0.01
PF08516,0.44,1.78,0.09
PF08517,0.65,1.96,0.01
PF08518,0.63,2.4,0.0
PF08519,1.0,,0.0
PF08523,1.0,,0.0
PF08524,1.0,,0.0
PF08526,0.54,1.44,0.01
PF08527,0.6,1.98,0.0
PF08534,1.0,,0.0
PF08539,0.75,2.82,0.02
PF08540,0.81,3.4,0.01
PF08542,0.47,0.42,0.02
PF08543,1.0,,0.0
PF08544,0.49,1.04,0.13
PF08547,1.0,,0.0
PF08551,1.0,,0.0
PF08555,1.0,,0.0
PF08557,0.89,4.51,0.0
PF08558,0.63,1.26,0.03
PF08561,1.0,,0.0
PF08562,0.71,2.95,0.0
PF08563,1.0,,0.0
PF08564,1.0,,0.0
PF08565,0.8,3.63,0.04
PF08567,1.0,,0.0
PF08568,1.0,,0.0
PF08569,0.91,4.18,0.0
PF08571,1.0,,0.0
PF08572,1.0,,0.0
PF08573,1.0,,0.0
PF08574,1.0,,0.0
PF08577,1.0,,0.0
PF08583,0.57,0.28,0.01
PF08584,1.0,,0.0
PF08585,0.57,1.84,0.31
PF08590,1.0,,0.0
PF08596,0.72,4.07,0.21
PF08597,1.0,,0.0
PF08598,0.63,1.85,0.02
PF08599,1.0,,0.0
PF08603,0.86,4.01,0.0
PF08604,1.0,,0.0
PF08606,1.0,,0.0
PF08608,0.98,5.24,0.0
PF08609,1.0,,0.0
PF08610,1.0,,0.0
PF08612,1.0,,0.0
PF08613,0.6,0.9,0.09
PF08614,0.64,1.13,0.01
PF08615,1.0,,0.0
PF08616,1.0,5.16,0.0
PF08617,1.0,,0.0
PF08620,1.0,,0.0
PF08621,1.0,,0.0
PF08623,0.9,4.31,0.0
PF08625,1.0,,0.0
PF08626,0.5,,0.5
PF08628,0.5,1.08,0.04
PF08629,1.0,,0.0
PF08631,1.0,,0.0
PF08638,1.0,,0.0
PF08640,1.0,,0.0
PF08641,1.0,,0.0
PF08644,1.0,,0.0
PF08645,1.0,,0.0
PF08646,0.57,0.92,0.2
PF08648,1.0,,0.0
PF08652,1.0,,0.0
PF08659,1.0,,0.0
PF08660,1.0,,0.0
PF08661,1.0,,0.0
PF08662,0.59,0.78,0.01
PF08669,0.52,1.16,0.05
PF08672,1.0,,0.0
PF08674,0.8,4.06,0.01
PF08675,1.0,,0.0
PF08676,0.59,0.62,0.07
PF08683,0.84,3.85,0.0
PF08685,0.79,3.4,0.01
PF08686,0.52,2.52,0.02
PF08687,0.61,1.92,0.06
PF08688,0.51,1.14,0.19
PF08694,1.0,,0.0
PF08695,1.0,,0.0
PF08696,1.0,,0.0
PF08698,1.0,,0.0
PF08699,0.71,2.78,0.03
PF08700,0.57,0.32,0.06
PF08701,1.0,,0.0
PF08702,0.48,0.55,0.01
PF08703,0.6,1.47,0.02
PF08704,0.59,0.67,0.08
PF08709,0.59,2.2,0.04
PF08711,0.5,1.72,0.06
PF08712,1.0,,0.0
PF08718,0.58,1.61,0.02
PF08725,0.64,2.78,0.02
PF08726,0.67,2.74,0.02
PF08729,0.94,4.82,0.0
PF08736,0.55,1.71,0.03
PF08737,0.5,,0.5
PF08740,1.0,,0.0
PF08742,0.47,1.94,0.04
PF08743,0.8,3.43,0.0
PF08746,1.0,,0.0
PF08752,0.88,4.29,0.02
PF08755,0.6,0.75,0.07
PF08758,0.47,1.32,0.08
PF08763,0.7,2.96,0.02
PF08766,0.62,1.92,0.03
PF08767,1.0,,0.0
PF08768,1.0,,0.0
PF08771,1.0,,0.0
PF08772,1.0,,0.0
PF08773,1.0,,0.0
PF08774,1.0,,0.0
PF08776,0.78,3.11,0.03
PF08777,0.61,0.81,0.03
PF08778,0.82,3.33,0.01
PF08781,0.86,3.86,0.0
PF08782,0.65,2.64,0.03
PF08783,1.0,,0.0
PF08784,0.64,2.4,0.21
PF08785,1.0,,0.0
PF08788,0.88,4.5,0.0
PF08790,1.0,,0.0
PF08797,1.0,,0.0
PF08799,0.75,1.93,0.0
PF08801,1.0,,0.0
PF08806,0.63,-inf,0.01
PF08815,0.74,2.71,0.04
PF08824,0.6,1.52,0.02
PF08825,1.0,,0.0
PF08826,0.63,2.03,0.02
PF08831,1.0,,0.0
PF08832,0.59,2.02,0.11
PF08833,0.77,3.38,0.07
PF08839,1.0,,0.0
PF08840,0.71,2.9,0.02
PF08880,0.9,4.09,0.0
PF08910,1.0,,0.0
PF08911,1.0,,0.0
PF08912,0.78,2.66,0.01
PF08913,0.84,3.4,0.0
PF08914,1.0,,0.0
PF08916,0.68,2.23,0.01
PF08917,1.0,,0.0
PF08919,0.71,2.11,0.02
PF08920,1.0,,0.0
PF08923,1.0,,0.0
PF08926,0.86,4.12,0.01
PF08934,0.61,1.8,0.22
PF08938,1.0,,0.0
PF08939,1.0,,0.0
PF08941,1.0,,0.0
PF08944,1.0,5.03,0.0
PF08945,1.0,,0.0
PF08947,0.81,3.53,0.03
PF08952,0.66,1.78,0.02
PF08953,0.64,2.42,0.03
PF08954,1.0,,0.0
PF08961,1.0,,0.0
PF08969,0.62,1.74,0.07
PF08976,0.49,1.89,0.28
PF08983,1.0,,0.0
PF08991,1.0,,0.0
PF08996,1.0,,0.0
PF08997,1.0,,0.0
PF08999,1.0,,0.0
PF09004,1.0,,0.0
PF09005,0.69,3.94,0.11
PF09006,1.0,,0.0
PF09007,0.45,1.84,0.38
PF09011,0.57,2.14,0.09
PF09014,1.0,,0.0
PF09026,1.0,,0.0
PF09027,0.61,1.14,0.05
PF09029,0.55,1.76,0.35
PF09030,0.72,2.35,0.06
PF09032,1.0,,0.0
PF09033,1.0,,0.0
PF09034,1.0,,0.0
PF09036,1.0,,0.0
PF09038,1.0,,0.0
PF09040,1.0,,0.0
PF09041,1.0,,0.0
PF09042,0.53,1.71,0.12
PF09045,0.75,2.59,0.0
PF09047,1.0,,0.0
PF09049,1.0,,0.0
PF09050,1.0,,0.0
PF09051,1.0,,0.0
PF09057,1.0,,0.0
PF09058,1.0,,0.0
PF09060,1.0,,0.0
PF09066,0.66,1.92,0.04
PF09067,0.47,1.13,0.09
PF09068,0.56,1.82,0.04
PF09069,0.62,2.31,0.02
PF09070,1.0,,0.0
PF09072,1.0,,0.0
PF09073,1.0,,0.0
PF09079,0.58,0.69,0.0
PF09085,1.0,,0.0
PF09088,1.0,,0.0
PF09090,1.0,,0.0
PF09103,1.0,,0.0
PF09104,1.0,,0.0
PF09110,0.93,4.53,0.01
PF09111,0.94,4.82,0.0
PF09121,1.0,,0.0
PF09127,0.52,1.28,0.02
PF09128,0.62,1.8,0.02
PF09133,1.0,,0.0
PF09138,1.0,,0.0
PF09139,1.0,,0.0
PF09141,0.88,3.89,0.0
PF09162,0.79,3.61,0.0
PF09164,1.0,,0.0
PF09165,0.99,4.78,0.01
PF09166,1.0,,0.0
PF09169,1.0,,0.0
PF09170,1.0,,0.0
PF09172,1.0,,0.0
PF09173,1.0,4.98,0.0
PF09174,1.0,,0.0
PF09177,0.85,3.7,0.0
PF09180,1.0,,0.0
PF09184,1.0,,0.0
PF09191,1.0,,0.0
PF09193,1.0,,0.0
PF09202,1.0,,0.0
PF09229,0.75,2.75,0.02
PF09230,1.0,,0.0
PF09236,1.0,,0.0
PF09238,1.0,,0.0
PF09240,0.44,0.84,0.03
PF09243,1.0,,0.0
PF09247,0.96,4.77,0.0
PF09256,1.0,,0.0
PF09257,1.0,,0.0
PF09258,0.59,1.93,0.01
PF09261,0.51,1.04,0.02
PF09262,1.0,,0.0
PF09263,1.0,,0.0
PF09268,0.88,3.96,0.0
PF09270,0.77,3.11,0.0
PF09271,0.77,2.75,0.01
PF09272,1.0,,0.0
PF09273,0.49,0.36,0.06
PF09279,0.51,1.69,0.06
PF09280,0.93,4.55,0.0
PF09282,1.0,,0.0
PF09286,1.0,,0.0
PF09289,0.58,2.6,0.01
PF09291,1.0,5.22,0.0
PF09292,1.0,,0.0
PF09294,0.37,0.7,0.08
PF09296,0.61,0.85,0.03
PF09297,0.64,1.69,0.09
PF09298,1.0,,0.0
PF09302,1.0,,0.0
PF09303,1.0,,0.0
PF09305,0.68,2.73,0.08
PF09307,1.0,,0.0
PF09309,1.0,,0.0
PF09310,1.0,,0.0
PF09311,0.44,1.64,0.39
PF09316,0.67,2.25,0.03
PF09320,0.66,2.47,0.01
PF09324,0.6,1.76,0.08
PF09325,0.46,1.71,0.22
PF09326,1.0,,0.0
PF09329,1.0,,0.0
PF09332,1.0,,0.0
PF09334,0.62,1.01,0.04
PF09335,0.53,1.09,0.03
PF09336,0.45,1.85,0.28
PF09340,1.0,,0.0
PF09341,0.61,2.23,0.15
PF09346,1.0,,0.0
PF09349,1.0,,0.0
PF09350,1.0,,0.0
PF09354,0.78,3.32,0.04
PF09358,0.58,1.38,0.04
PF09360,0.53,2.87,0.23
PF09368,1.0,,0.0
PF09371,1.0,,0.0
PF09377,1.0,,0.0
PF09379,0.47,1.54,0.02
PF09380,0.42,1.39,0.07
PF09382,0.57,0.24,0.09
PF09384,1.0,,0.0
PF09387,1.0,,0.0
PF09396,1.0,,0.0
PF09398,0.6,0.72,0.1
PF09402,0.68,1.92,0.05
PF09404,1.0,,0.0
PF09405,1.0,,0.0
PF09409,0.5,0.86,0.04
PF09412,1.0,,0.0
PF09415,1.0,,0.0
PF09416,1.0,,0.0
PF09420,0.5,,0.5
PF09422,0.36,1.36,0.44
PF09429,1.0,,0.0
PF09430,1.0,,0.0
PF09431,1.0,,0.0
PF09439,1.0,,0.0
PF09440,1.0,,0.0
PF09443,0.69,3.63,0.0
PF09445,1.0,,0.0
PF09446,1.0,,0.0
PF09454,1.0,,0.0
PF09457,0.59,2.04,0.0
PF09465,1.0,,0.0
PF09468,1.0,,0.0
PF09469,0.76,2.73,0.0
PF09470,1.0,,0.0
PF09494,1.0,,0.0
PF09495,1.0,,0.0
PF09496,1.0,,0.0
PF09497,0.88,4.04,0.0
PF09507,1.0,,0.0
PF09514,0.81,4.18,0.07
PF09531,1.0,,0.0
PF09532,0.59,1.25,0.06
PF09596,0.66,2.5,0.02
PF09606,1.0,,0.0
PF09607,1.0,,0.0
PF09631,1.0,,0.0
PF09637,1.0,,0.0
PF09649,1.0,,0.0
PF09666,1.0,,0.0
PF09667,0.5,,0.5
PF09668,0.59,2.01,0.09
PF09696,1.0,,0.0
PF09724,1.0,,0.0
PF09725,1.0,,0.0
PF09726,1.0,,0.0
PF09727,0.48,1.91,0.25
PF09728,0.82,3.58,0.0
PF09730,0.83,3.35,0.01
PF09731,1.0,,0.0
PF09732,1.0,,0.0
PF09733,1.0,,0.0
PF09734,1.0,,0.0
PF09735,0.8,3.23,0.01
PF09736,1.0,,0.0
PF09737,1.0,,0.0
PF09738,0.37,1.84,0.49
PF09739,1.0,,0.0
PF09740,1.0,,0.0
PF09741,1.0,,0.0
PF09742,1.0,,0.0
PF09743,1.0,,0.0
PF09744,0.59,1.49,0.04
PF09745,1.0,,0.0
PF09746,0.5,,0.5
PF09747,1.0,,0.0
PF09748,1.0,,0.0
PF09749,1.0,,0.0
PF09750,0.63,1.16,0.07
PF09751,1.0,,0.0
PF09752,1.0,,0.0
PF09753,1.0,,0.0
PF09754,1.0,,0.0
PF09755,1.0,,0.0
PF09756,1.0,,0.0
PF09758,1.0,,0.0
PF09759,1.0,,0.0
PF09762,1.0,,0.0
PF09763,1.0,,0.0
PF09764,1.0,,0.0
PF09765,1.0,,0.0
PF09766,1.0,,0.0
PF09767,1.0,,0.0
PF09768,1.0,,0.0
PF09769,0.68,1.85,0.01
PF09770,0.59,1.48,0.24
PF09771,1.0,,0.0
PF09772,1.0,,0.0
PF09773,1.0,,0.0
PF09774,1.0,,0.0
PF09775,1.0,,0.0
PF09776,1.0,,0.0
PF09777,1.0,,0.0
PF09778,1.0,,0.0
PF09779,1.0,,0.0
PF09781,1.0,,0.0
PF09782,1.0,,0.0
PF09783,1.0,,0.0
PF09785,1.0,,0.0
PF09786,1.0,,0.0
PF09787,1.0,,0.0
PF09788,0.77,3.26,0.03
PF09789,1.0,,0.0
PF09790,1.0,,0.0
PF09791,0.64,1.77,0.15
PF09793,1.0,,0.0
PF09794,0.55,1.06,0.35
PF09797,1.0,,0.0
PF09799,0.57,1.02,0.01
PF09801,1.0,,0.0
PF09803,1.0,,0.0
PF09804,1.0,,0.0
PF09805,1.0,,0.0
PF09806,0.89,4.46,0.05
PF09807,1.0,,0.0
PF09808,1.0,,0.0
